      Step     Time          Energy          fmax
FIRE:    0 12:17:59       59.851219       37.529504
FIRE:    1 12:17:59       43.671750       27.259242
FIRE:    2 12:18:00       31.875517       19.714453
FIRE:    3 12:18:00       23.296904       14.220448
FIRE:    4 12:18:00       17.065741       10.244516
FIRE:    5 12:18:00       12.545124        7.363760
FIRE:    6 12:18:00        9.284059        5.234233
FIRE:    7 12:18:00        6.985123        3.556798
FIRE:    8 12:18:00        5.489597        2.033877
FIRE:    9 12:18:00        4.784307        1.104886
FIRE:   10 12:18:00        5.000914        2.039572
FIRE:   11 12:18:00        4.889441        1.697741
FIRE:   12 12:18:00        4.729752        1.129010
FIRE:   13 12:18:00        4.597144        0.821505
FIRE:   14 12:18:00        4.529827        0.806498
FIRE:   15 12:18:00        4.513170        0.783275
FIRE:   16 12:18:00        4.509412        0.778889
FIRE:   17 12:18:00        4.502121        0.770213
FIRE:   18 12:18:00        4.491722        0.757431
FIRE:   19 12:18:00        4.478809        0.740805
FIRE:   20 12:18:00        4.464079        0.720655
FIRE:   21 12:18:01        4.448270        0.697346
FIRE:   22 12:18:01        4.432071        0.671266
FIRE:   23 12:18:01        4.414389        0.639700
FIRE:   24 12:18:01        4.395711        0.602167
FIRE:   25 12:18:01        4.376358        0.558389
FIRE:   26 12:18:01        4.356146        0.508391
FIRE:   27 12:18:01        4.334235        0.452488
FIRE:   28 12:18:01        4.309557        0.391167
FIRE:   29 12:18:01        4.281936        0.325031
FIRE:   30 12:18:01        4.253462        0.254779
FIRE:   31 12:18:01        4.229029        0.180754
FIRE:   32 12:18:01        4.214677        0.100741
FIRE:   33 12:18:01        4.212099        0.130918
FIRE:   34 12:18:01        4.211871        0.125718
FIRE:   35 12:18:01        4.211452        0.115504
FIRE:   36 12:18:01        4.210907        0.100640
FIRE:   37 12:18:01        4.210323        0.081668
FIRE:   38 12:18:01        4.209795        0.059292
FIRE:   39 12:18:01        4.209406        0.034366
FIRE:   40 12:18:01        4.209222        0.007880
