      Step     Time          Energy          fmax
FIRE:    0 15:44:07      223.820538      118.230954
FIRE:    1 15:44:07      164.585074       89.442163
FIRE:    2 15:44:07      119.839543       67.211607
FIRE:    3 15:44:07       86.275186       50.113736
FIRE:    4 15:44:07       61.300235       37.037530
FIRE:    5 15:44:08       42.885175       27.095824
FIRE:    6 15:44:08       29.449890       19.588687
FIRE:    7 15:44:08       19.766806       13.966404
FIRE:    8 15:44:08       12.888587        9.787216
FIRE:    9 15:44:08        8.092555        6.699334
FIRE:   10 15:44:08        4.833516        4.425025
FIRE:   11 15:44:08        2.707484        2.740801
FIRE:   12 15:44:08        1.424339        1.514192
FIRE:   13 15:44:08        0.786733        1.266591
FIRE:   14 15:44:08        0.655540        1.148946
FIRE:   15 15:44:08        0.603281        1.111483
FIRE:   16 15:44:09        0.511354        1.040442
FIRE:   17 15:44:09        0.399067        0.941878
FIRE:   18 15:44:09        0.284392        0.821761
FIRE:   19 15:44:09        0.178569        0.684656
FIRE:   20 15:44:09        0.086156        0.534214
FIRE:   21 15:44:09        0.009396        0.374665
FIRE:   22 15:44:09       -0.052346        0.194746
FIRE:   23 15:44:09       -0.083210        0.090505
FIRE:   24 15:44:09       -0.066397        0.179311
FIRE:   25 15:44:09       -0.066839        0.177526
FIRE:   26 15:44:09       -0.067701        0.173970
FIRE:   27 15:44:09       -0.068944        0.168670
FIRE:   28 15:44:09       -0.070509        0.161665
FIRE:   29 15:44:09       -0.072324        0.153011
FIRE:   30 15:44:09       -0.074308        0.142774
FIRE:   31 15:44:09       -0.076375        0.131038
FIRE:   32 15:44:09       -0.078651        0.116445
FIRE:   33 15:44:09       -0.081024        0.098557
FIRE:   34 15:44:09       -0.083317        0.076989
FIRE:   35 15:44:09       -0.085281        0.051504
FIRE:   36 15:44:09       -0.086600        0.022214
FIRE:   37 15:44:10       -0.086914        0.009867
