      Step     Time          Energy          fmax
FIRE:    0 12:46:56       74.987925       37.194460
FIRE:    1 12:46:56       60.654596       20.215638
FIRE:    2 12:46:56       51.526333       14.683977
FIRE:    3 12:46:57       44.688088       13.091483
FIRE:    4 12:46:57       38.802998       11.404185
FIRE:    5 12:46:57       33.495089        9.746890
FIRE:    6 12:46:57       28.770580        8.246794
FIRE:    7 12:46:57       24.693791        7.392679
FIRE:    8 12:46:57       21.273632        6.799792
FIRE:    9 12:46:57       18.457807        6.230153
FIRE:   10 12:46:57       16.142481        5.670710
FIRE:   11 12:46:57       14.195218        5.110138
FIRE:   12 12:46:57       12.496044        4.538095
FIRE:   13 12:46:57       10.978212        3.953283
FIRE:   14 12:46:57        9.635365        3.365676
FIRE:   15 12:46:57        8.488115        2.792629
FIRE:   16 12:46:57        7.543509        2.251571
FIRE:   17 12:46:57        6.778132        1.907768
FIRE:   18 12:46:57        6.154687        1.797856
FIRE:   19 12:46:57        5.644865        1.562971
FIRE:   20 12:46:57        5.236649        1.241317
FIRE:   21 12:46:57        4.925781        0.992658
FIRE:   22 12:46:57        4.703618        0.986577
FIRE:   23 12:46:57        4.553038        0.934537
FIRE:   24 12:46:57        4.456007        0.831382
FIRE:   25 12:46:57        4.396901        0.740616
FIRE:   26 12:46:57        4.360375        0.825537
FIRE:   27 12:46:57        4.020314        0.715357
FIRE:   28 12:46:57        3.829796        0.544841
FIRE:   29 12:46:57        3.640355        0.576843
FIRE:   30 12:46:57        3.438311        0.403149
FIRE:   31 12:46:58        3.292465        0.416543
FIRE:   32 12:46:58        3.202695        0.452899
FIRE:   33 12:46:58        3.145471        0.584433
FIRE:   34 12:46:58        3.064973        0.494668
FIRE:   35 12:46:58        2.945177        0.478170
FIRE:   36 12:46:58        2.771198        0.460441
FIRE:   37 12:46:58        2.616950        0.346756
FIRE:   38 12:46:58        2.508909        0.401816
FIRE:   39 12:46:58        2.435399        0.384925
FIRE:   40 12:46:58        2.433474        0.590550
FIRE:   41 12:46:58        2.373744        0.213263
FIRE:   42 12:46:58        2.383455        0.326029
FIRE:   43 12:46:58        2.370826        0.273369
FIRE:   44 12:46:58        2.356384        0.166409
FIRE:   45 12:46:58        2.351070        0.144012
FIRE:   46 12:46:58        2.350611        0.143449
FIRE:   47 12:46:58        2.349791        0.142297
FIRE:   48 12:46:58        2.348765        0.140509
FIRE:   49 12:46:58        2.347689        0.138038
FIRE:   50 12:46:58        2.346650        0.134878
FIRE:   51 12:46:58        2.345629        0.131109
FIRE:   52 12:46:58        2.344532        0.126891
FIRE:   53 12:46:58        2.343112        0.121902
FIRE:   54 12:46:58        2.341253        0.116143
FIRE:   55 12:46:58        2.338964        0.109542
FIRE:   56 12:46:59        2.336381        0.101912
FIRE:   57 12:46:59        2.333589        0.094850
FIRE:   58 12:46:59        2.330420        0.092597
FIRE:   59 12:46:59        2.326749        0.089353
FIRE:   60 12:46:59        2.322893        0.084676
FIRE:   61 12:46:59        2.319046        0.077578
FIRE:   62 12:46:59        2.315131        0.066972
FIRE:   63 12:46:59        2.311779        0.051918
FIRE:   64 12:46:59        2.309039        0.034381
FIRE:   65 12:46:59        2.307759        0.032361
FIRE:   66 12:46:59        2.307792        0.025269
FIRE:   67 12:46:59        2.307694        0.020894
FIRE:   68 12:46:59        2.307584        0.020592
FIRE:   69 12:46:59        2.307518        0.020369
FIRE:   70 12:46:59        2.307456        0.020362
FIRE:   71 12:47:00        2.307345        0.020576
FIRE:   72 12:47:00        2.307204        0.020916
FIRE:   73 12:47:00        2.307084        0.021150
FIRE:   74 12:47:00        2.306963        0.020889
FIRE:   75 12:47:00        2.306796        0.019747
FIRE:   76 12:47:00        2.306610        0.017593
FIRE:   77 12:47:00        2.306438        0.014951
FIRE:   78 12:47:00        2.306229        0.012703
FIRE:   79 12:47:00        2.306056        0.013492
FIRE:   80 12:47:00        2.305861        0.008747
