      Step     Time          Energy          fmax
FIRE:    0 15:46:04       72.027685       23.442976
FIRE:    1 15:46:04       57.802346       18.111541
FIRE:    2 15:46:04       47.555500       14.535741
FIRE:    3 15:46:04       40.199067       13.014521
FIRE:    4 15:46:05       34.557534       11.684372
FIRE:    5 15:46:05       29.722715       10.296383
FIRE:    6 15:46:05       25.385723        8.805490
FIRE:    7 15:46:05       21.695437        7.322910
FIRE:    8 15:46:05       18.866459        5.985614
FIRE:    9 15:46:05       16.973706        5.019664
FIRE:   10 15:46:05       15.884816        5.317627
FIRE:   11 15:46:05       15.308165        5.522610
FIRE:   12 15:46:05       14.908338        5.601452
FIRE:   13 15:46:05       14.403730        5.532753
FIRE:   14 15:46:05       13.632683        5.313695
FIRE:   15 15:46:05       12.587857        4.956261
FIRE:   16 15:46:05       11.382437        4.486602
FIRE:   17 15:46:05       10.168810        3.941311
FIRE:   18 15:46:05        9.074496        3.360394
FIRE:   19 15:46:05        8.178364        2.779612
FIRE:   20 15:46:05        7.510322        2.232745
FIRE:   21 15:46:05        7.054947        1.744817
FIRE:   22 15:46:05        6.766402        1.311624
FIRE:   23 15:46:05        6.588494        0.934582
FIRE:   24 15:46:05        6.479007        0.606206
FIRE:   25 15:46:05        6.422032        0.575224
FIRE:   26 15:46:05        6.417657        0.717692
FIRE:   27 15:46:05        6.238908        0.791147
FIRE:   28 15:46:06        6.053658        0.803894
FIRE:   29 15:46:06        5.903766        0.741441
FIRE:   30 15:46:06        5.750335        0.651154
FIRE:   31 15:46:06        5.584769        0.665548
FIRE:   32 15:46:06        5.410618        0.643515
FIRE:   33 15:46:06        5.229430        0.589974
FIRE:   34 15:46:06        5.051597        0.522611
FIRE:   35 15:46:06        4.890422        0.456008
FIRE:   36 15:46:06        4.747996        0.446412
FIRE:   37 15:46:06        4.617641        0.534156
FIRE:   38 15:46:06        4.491802        0.598136
FIRE:   39 15:46:06        4.366711        0.636576
FIRE:   40 15:46:06        4.241401        0.654405
FIRE:   41 15:46:06        4.113095        0.662210
FIRE:   42 15:46:06        3.976583        0.672803
FIRE:   43 15:46:06        3.828430        0.692168
FIRE:   44 15:46:06        3.669858        0.716833
FIRE:   45 15:46:06        3.503896        0.738675
FIRE:   46 15:46:06        3.333581        0.750234
FIRE:   47 15:46:06        3.163146        0.747083
FIRE:   48 15:46:06        2.998248        0.727930
FIRE:   49 15:46:06        2.843914        0.696154
FIRE:   50 15:46:06        2.701874        0.654369
FIRE:   51 15:46:07        2.572606        0.590658
FIRE:   52 15:46:07        2.454041        0.514564
FIRE:   53 15:46:07        2.340662        0.432991
FIRE:   54 15:46:07        2.229116        0.351552
FIRE:   55 15:46:07        2.122977        0.270947
FIRE:   56 15:46:07        2.034183        0.185569
FIRE:   57 15:46:07        1.977871        0.134268
FIRE:   58 15:46:07        1.958643        0.175273
FIRE:   59 15:46:07        1.937745        0.145078
FIRE:   60 15:46:07        1.927533        0.082390
FIRE:   61 15:46:07        1.920188        0.071690
FIRE:   62 15:46:07        1.919574        0.098856
FIRE:   63 15:46:07        1.918164        0.087848
FIRE:   64 15:46:07        1.915855        0.067251
FIRE:   65 15:46:07        1.913439        0.052252
FIRE:   66 15:46:07        1.911621        0.049383
FIRE:   67 15:46:07        1.910621        0.046169
FIRE:   68 15:46:07        1.910035        0.048077
FIRE:   69 15:46:07        1.909246        0.058594
FIRE:   70 15:46:07        1.907735        0.057522
FIRE:   71 15:46:07        1.905517        0.042637
FIRE:   72 15:46:07        1.903354        0.026219
FIRE:   73 15:46:07        1.902427        0.022219
FIRE:   74 15:46:08        1.902385        0.021249
FIRE:   75 15:46:08        1.902308        0.021047
FIRE:   76 15:46:08        1.902211        0.020730
FIRE:   77 15:46:08        1.902110        0.020286
FIRE:   78 15:46:08        1.902021        0.019697
FIRE:   79 15:46:08        1.901951        0.018948
FIRE:   80 15:46:08        1.901897        0.018045
FIRE:   81 15:46:08        1.901845        0.016911
FIRE:   82 15:46:08        1.901780        0.015551
FIRE:   83 15:46:08        1.901686        0.013972
FIRE:   84 15:46:08        1.901561        0.012194
FIRE:   85 15:46:08        1.901428        0.010678
FIRE:   86 15:46:08        1.901327        0.008851
