      Step     Time          Energy          fmax
FIRE:    0 15:49:19      103.199917       28.561955
FIRE:    1 15:49:19       85.428514       22.961290
FIRE:    2 15:49:19       70.408562       20.359799
FIRE:    3 15:49:19       57.671745       17.801092
FIRE:    4 15:49:19       46.938112       14.991500
FIRE:    5 15:49:19       38.028433       12.123113
FIRE:    6 15:49:19       30.807902        9.331144
FIRE:    7 15:49:19       25.162281        6.755331
FIRE:    8 15:49:20       20.986702        4.966062
FIRE:    9 15:49:20       18.173212        3.878276
FIRE:   10 15:49:20       16.577549        3.672814
FIRE:   11 15:49:20       15.935775        3.637253
FIRE:   12 15:49:20       15.854929        3.683617
FIRE:   13 15:49:20       14.954755        3.424228
FIRE:   14 15:49:20       14.160833        3.142385
FIRE:   15 15:49:20       13.887678        2.937960
FIRE:   16 15:49:20       13.797252        2.904436
FIRE:   17 15:49:20       13.637356        2.842728
FIRE:   18 15:49:20       13.440782        2.761301
FIRE:   19 15:49:20       13.238224        2.668316
FIRE:   20 15:49:20       13.045813        2.568534
FIRE:   21 15:49:20       12.860228        2.462097
FIRE:   22 15:49:20       12.665196        2.345896
FIRE:   23 15:49:20       12.419620        2.201901
FIRE:   24 15:49:20       12.106016        2.022495
FIRE:   25 15:49:20       11.726274        1.804568
FIRE:   26 15:49:20       11.307619        1.551176
FIRE:   27 15:49:20       10.889644        1.263993
FIRE:   28 15:49:20       10.495652        0.940157
FIRE:   29 15:49:20       10.126946        0.979396
FIRE:   30 15:49:20        9.824543        0.820154
FIRE:   31 15:49:20        9.596996        0.630228
FIRE:   32 15:49:20        9.441526        0.746391
FIRE:   33 15:49:20        9.328077        0.854154
FIRE:   34 15:49:21        9.216746        0.953463
FIRE:   35 15:49:21        9.072689        1.041374
FIRE:   36 15:49:21        8.872653        1.111058
FIRE:   37 15:49:21        8.611260        1.152926
FIRE:   38 15:49:21        8.303611        1.156309
FIRE:   39 15:49:21        7.978088        1.116747
FIRE:   40 15:49:21        7.663169        1.037393
FIRE:   41 15:49:21        7.379100        0.925683
FIRE:   42 15:49:21        7.136977        0.792683
FIRE:   43 15:49:21        6.942877        0.650540
FIRE:   44 15:49:21        6.803977        0.512540
FIRE:   45 15:49:21        6.731976        0.383522
FIRE:   46 15:49:21        6.714418        0.559436
FIRE:   47 15:49:21        6.627468        0.391315
FIRE:   48 15:49:21        6.523954        0.421174
FIRE:   49 15:49:21        6.410965        0.473352
FIRE:   50 15:49:21        6.277559        0.609101
FIRE:   51 15:49:21        6.125871        0.730242
FIRE:   52 15:49:21        5.941653        0.812144
FIRE:   53 15:49:21        5.709769        0.863398
FIRE:   54 15:49:21        5.436606        0.894946
FIRE:   55 15:49:21        5.132602        0.912068
FIRE:   56 15:49:21        4.803627        0.914861
FIRE:   57 15:49:21        4.457675        0.903649
FIRE:   58 15:49:21        4.099461        0.885196
FIRE:   59 15:49:22        3.736345        0.855895
FIRE:   60 15:49:22        3.378534        0.816620
FIRE:   61 15:49:22        3.037401        0.768041
FIRE:   62 15:49:22        2.725367        0.709864
FIRE:   63 15:49:22        2.455149        0.642471
FIRE:   64 15:49:22        2.239429        0.559829
FIRE:   65 15:49:22        2.090277        0.461896
FIRE:   66 15:49:22        2.012141        0.364721
FIRE:   67 15:49:22        1.999517        0.276251
FIRE:   68 15:49:22        1.946165        0.347549
FIRE:   69 15:49:22        1.883521        0.371573
FIRE:   70 15:49:22        1.826480        0.360979
FIRE:   71 15:49:22        1.754786        0.397240
FIRE:   72 15:49:22        1.667934        0.417821
FIRE:   73 15:49:22        1.575095        0.386915
FIRE:   74 15:49:22        1.489012        0.339291
FIRE:   75 15:49:22        1.408957        0.312887
FIRE:   76 15:49:22        1.334781        0.302861
FIRE:   77 15:49:22        1.265870        0.279223
FIRE:   78 15:49:23        1.201503        0.231360
FIRE:   79 15:49:23        1.147107        0.176319
FIRE:   80 15:49:23        1.104160        0.129887
FIRE:   81 15:49:23        1.077834        0.078194
FIRE:   82 15:49:23        1.069068        0.013430
FIRE:   83 15:49:23        1.068916        0.014839
FIRE:   84 15:49:23        1.068768        0.006644
