      Step     Time          Energy          fmax
FIRE:    0 15:47:03      278.745145      148.937185
FIRE:    1 15:47:03      208.451519      102.269443
FIRE:    2 15:47:03      159.989953       73.416567
FIRE:    3 15:47:03      125.968810       52.978455
FIRE:    4 15:47:03      102.450801       37.123323
FIRE:    5 15:47:03       87.000088       25.041186
FIRE:    6 15:47:03       77.686249       18.033217
FIRE:    7 15:47:03       72.732182       16.757617
FIRE:    8 15:47:03       70.496969       16.196612
FIRE:    9 15:47:03       69.670153       16.145947
FIRE:   10 15:47:03       60.173046       14.853385
FIRE:   11 15:47:03       53.577033       13.911113
FIRE:   12 15:47:03       49.074462       13.216009
FIRE:   13 15:47:03       45.537561       12.666140
FIRE:   14 15:47:03       41.999885       12.170950
FIRE:   15 15:47:03       38.266861       11.674126
FIRE:   16 15:47:03       34.688151       11.157336
FIRE:   17 15:47:03       31.565322       10.619184
FIRE:   18 15:47:03       28.959092       10.057316
FIRE:   19 15:47:03       26.748791        9.461214
FIRE:   20 15:47:03       24.771572        8.815626
FIRE:   21 15:47:03       22.915721        8.113889
FIRE:   22 15:47:04       21.143916        7.366471
FIRE:   23 15:47:04       19.473081        6.598849
FIRE:   24 15:47:04       17.940661        5.841940
FIRE:   25 15:47:04       16.579655        5.121244
FIRE:   26 15:47:04       15.406908        4.450804
FIRE:   27 15:47:04       14.417988        3.835568
FIRE:   28 15:47:04       13.586111        3.276901
FIRE:   29 15:47:04       12.872582        2.768515
FIRE:   30 15:47:04       12.247820        2.304314
FIRE:   31 15:47:04       11.702251        1.883191
FIRE:   32 15:47:04       11.238213        1.504827
FIRE:   33 15:47:04       10.852674        1.169381
FIRE:   34 15:47:04       10.529637        0.969650
FIRE:   35 15:47:04       10.248282        0.954256
FIRE:   36 15:47:04        9.992857        0.921928
FIRE:   37 15:47:05        9.754489        0.875563
FIRE:   38 15:47:05        9.527463        0.820122
FIRE:   39 15:47:05        9.306249        0.759489
FIRE:   40 15:47:05        9.085378        0.705298
FIRE:   41 15:47:05        8.861831        0.649751
FIRE:   42 15:47:05        8.637551        0.592854
FIRE:   43 15:47:05        8.419192        0.530559
FIRE:   44 15:47:05        8.219210        0.562582
FIRE:   45 15:47:05        8.053603        0.557289
FIRE:   46 15:47:05        7.932304        0.513423
FIRE:   47 15:47:05        7.855623        0.443809
FIRE:   48 15:47:05        7.798233        0.377261
FIRE:   49 15:47:05        7.720108        0.435983
FIRE:   50 15:47:05        7.592343        0.405276
FIRE:   51 15:47:05        7.415494        0.493335
FIRE:   52 15:47:05        7.197992        0.578404
FIRE:   53 15:47:05        6.941191        0.607747
FIRE:   54 15:47:05        6.671793        0.505401
FIRE:   55 15:47:05        6.477796        0.401510
FIRE:   56 15:47:05        6.522451        0.826073
FIRE:   57 15:47:05        6.390137        0.342629
FIRE:   58 15:47:06        6.367507        0.348180
FIRE:   59 15:47:06        6.342615        0.335940
FIRE:   60 15:47:06        6.308885        0.303951
FIRE:   61 15:47:06        6.270473        0.247191
FIRE:   62 15:47:06        6.230336        0.181974
FIRE:   63 15:47:06        6.196007        0.123288
FIRE:   64 15:47:06        6.171904        0.097118
FIRE:   65 15:47:06        6.156655        0.140362
FIRE:   66 15:47:06        6.154017        0.076797
FIRE:   67 15:47:06        6.152523        0.060280
FIRE:   68 15:47:06        6.152443        0.059966
FIRE:   69 15:47:06        6.152295        0.059338
FIRE:   70 15:47:06        6.152095        0.058392
FIRE:   71 15:47:06        6.151862        0.057123
FIRE:   72 15:47:06        6.151606        0.055521
FIRE:   73 15:47:06        6.151332        0.053579
FIRE:   74 15:47:06        6.151041        0.051297
FIRE:   75 15:47:06        6.150700        0.048383
FIRE:   76 15:47:06        6.150319        0.044696
FIRE:   77 15:47:06        6.149924        0.040064
FIRE:   78 15:47:06        6.149548        0.034307
FIRE:   79 15:47:06        6.149204        0.027364
FIRE:   80 15:47:06        6.148905        0.021119
FIRE:   81 15:47:06        6.148705        0.029425
FIRE:   82 15:47:06        6.148604        0.035650
FIRE:   83 15:47:07        6.148532        0.039037
FIRE:   84 15:47:07        6.148463        0.038518
FIRE:   85 15:47:07        6.148342        0.033477
FIRE:   86 15:47:07        6.148199        0.023324
FIRE:   87 15:47:07        6.148111        0.010711
FIRE:   88 15:47:07        6.148097        0.010629
FIRE:   89 15:47:07        6.148076        0.010450
FIRE:   90 15:47:07        6.148054        0.010144
FIRE:   91 15:47:07        6.148032        0.009675
