      Step     Time          Energy          fmax
FIRE:    0 15:46:39      126.439197       52.239594
FIRE:    1 15:46:39       99.992653       41.821903
FIRE:    2 15:46:39       80.048146       36.121828
FIRE:    3 15:46:39       64.506690       30.272630
FIRE:    4 15:46:39       52.230763       24.670629
FIRE:    5 15:46:39       42.550712       19.615754
FIRE:    6 15:46:39       34.993360       15.276338
FIRE:    7 15:46:39       29.162984       11.697360
FIRE:    8 15:46:39       24.695430        8.829803
FIRE:    9 15:46:39       21.255708        7.092807
FIRE:   10 15:46:39       18.543661        6.374375
FIRE:   11 15:46:39       16.317724        5.683482
FIRE:   12 15:46:39       14.430183        5.073731
FIRE:   13 15:46:40       12.835740        4.376686
FIRE:   14 15:46:40       11.566257        3.770279
FIRE:   15 15:46:40       10.674553        3.205484
FIRE:   16 15:46:40       10.178176        2.706805
FIRE:   17 15:46:40       10.024114        2.665491
FIRE:   18 15:46:40        9.325118        2.247806
FIRE:   19 15:46:40        8.559903        1.887377
FIRE:   20 15:46:40        8.143971        1.685723
FIRE:   21 15:46:40        7.884395        1.425388
FIRE:   22 15:46:40        7.676197        1.104869
FIRE:   23 15:46:40        7.496127        0.768128
FIRE:   24 15:46:40        7.340266        0.630350
FIRE:   25 15:46:40        7.195504        0.557457
FIRE:   26 15:46:40        7.067290        0.660851
FIRE:   27 15:46:40        6.974519        0.767876
FIRE:   28 15:46:40        6.917361        0.813251
FIRE:   29 15:46:40        6.881716        0.790651
FIRE:   30 15:46:40        6.840391        0.741013
FIRE:   31 15:46:40        6.746455        0.723891
FIRE:   32 15:46:40        6.599793        0.757765
FIRE:   33 15:46:40        6.441091        0.802801
FIRE:   34 15:46:40        6.273394        0.820431
FIRE:   35 15:46:40        6.086095        0.807357
FIRE:   36 15:46:40        5.897573        0.770006
FIRE:   37 15:46:41        5.730407        0.718701
FIRE:   38 15:46:41        5.592737        0.664051
FIRE:   39 15:46:41        5.467720        0.608969
FIRE:   40 15:46:41        5.332548        0.546164
FIRE:   41 15:46:41        5.212156        0.460463
FIRE:   42 15:46:41        5.131585        0.353585
FIRE:   43 15:46:41        5.059242        0.377746
FIRE:   44 15:46:41        4.975095        0.400557
FIRE:   45 15:46:41        4.904294        0.412868
FIRE:   46 15:46:41        4.854729        0.393347
FIRE:   47 15:46:41        4.809435        0.313773
FIRE:   48 15:46:41        4.789351        0.197493
FIRE:   49 15:46:41        4.789604        0.406928
FIRE:   50 15:46:41        4.772719        0.374979
FIRE:   51 15:46:41        4.768675        0.215763
FIRE:   52 15:46:41        4.766383        0.084882
FIRE:   53 15:46:41        4.766290        0.084437
FIRE:   54 15:46:41        4.766115        0.083572
FIRE:   55 15:46:41        4.765870        0.082339
FIRE:   56 15:46:41        4.765571        0.080809
FIRE:   57 15:46:41        4.765225        0.079063
FIRE:   58 15:46:41        4.764836        0.077185
FIRE:   59 15:46:41        4.764401        0.075244
FIRE:   60 15:46:41        4.763868        0.073069
FIRE:   61 15:46:42        4.763226        0.070624
FIRE:   62 15:46:42        4.762484        0.067785
FIRE:   63 15:46:42        4.761655        0.064290
FIRE:   64 15:46:42        4.760741        0.061018
FIRE:   65 15:46:42        4.759734        0.059328
FIRE:   66 15:46:42        4.758664        0.055571
FIRE:   67 15:46:42        4.757584        0.050770
FIRE:   68 15:46:42        4.756500        0.046568
FIRE:   69 15:46:42        4.755483        0.042215
FIRE:   70 15:46:42        4.754590        0.032815
FIRE:   71 15:46:42        4.753881        0.020495
FIRE:   72 15:46:42        4.753402        0.016114
FIRE:   73 15:46:42        4.753262        0.011718
FIRE:   74 15:46:42        4.753249        0.011557
FIRE:   75 15:46:42        4.753229        0.011888
FIRE:   76 15:46:42        4.753207        0.011963
FIRE:   77 15:46:42        4.753181        0.011483
FIRE:   78 15:46:42        4.753149        0.010376
FIRE:   79 15:46:42        4.753116        0.008831
