      Step     Time          Energy          fmax
FIRE:    0 15:47:38       66.253556       36.728215
FIRE:    1 15:47:38       49.361813       25.843139
FIRE:    2 15:47:38       37.440281       17.405809
FIRE:    3 15:47:38       29.295556       11.273497
FIRE:    4 15:47:38       23.883078        7.374963
FIRE:    5 15:47:38       20.333107        5.622006
FIRE:    6 15:47:38       18.030415        5.027642
FIRE:    7 15:47:38       16.669459        4.631959
FIRE:    8 15:47:38       16.134937        5.130081
FIRE:    9 15:47:38       15.409160        4.263231
FIRE:   10 15:47:38       14.296484        3.472957
FIRE:   11 15:47:38       13.244476        3.127021
FIRE:   12 15:47:38       12.541557        2.806134
FIRE:   13 15:47:38       12.149440        2.522669
FIRE:   14 15:47:38       11.782270        2.976520
FIRE:   15 15:47:38       11.212867        2.941949
FIRE:   16 15:47:38       10.356477        2.240539
FIRE:   17 15:47:38        9.426395        1.726941
FIRE:   18 15:47:39        8.782428        1.425139
FIRE:   19 15:47:39        8.368807        1.171377
FIRE:   20 15:47:39        8.039131        1.373935
FIRE:   21 15:47:39        7.716168        1.279665
FIRE:   22 15:47:39        7.405011        1.000683
FIRE:   23 15:47:39        7.135973        0.653093
FIRE:   24 15:47:39        6.932507        0.464760
FIRE:   25 15:47:39        6.803150        0.526811
FIRE:   26 15:47:39        6.738520        0.509221
FIRE:   27 15:47:39        6.729960        0.469798
FIRE:   28 15:47:39        6.713124        0.475769
FIRE:   29 15:47:39        6.684960        0.486078
FIRE:   30 15:47:39        6.653833        0.497976
FIRE:   31 15:47:39        6.626994        0.508428
FIRE:   32 15:47:39        6.607018        0.514952
FIRE:   33 15:47:39        6.590639        0.516525
FIRE:   34 15:47:39        6.571782        0.513512
FIRE:   35 15:47:39        6.542642        0.505327
FIRE:   36 15:47:40        6.500112        0.490052
FIRE:   37 15:47:40        6.447725        0.464505
FIRE:   38 15:47:40        6.394214        0.426989
FIRE:   39 15:47:40        6.340483        0.384278
FIRE:   40 15:47:40        6.271379        0.350776
FIRE:   41 15:47:40        6.176516        0.338098
FIRE:   42 15:47:40        6.067871        0.340487
FIRE:   43 15:47:40        5.967093        0.319662
FIRE:   44 15:47:40        5.884081        0.246132
FIRE:   45 15:47:40        5.831925        0.261401
FIRE:   46 15:47:40        5.803260        0.281444
FIRE:   47 15:47:40        5.777467        0.209024
FIRE:   48 15:47:40        5.764044        0.206026
FIRE:   49 15:47:40        5.754066        0.173937
FIRE:   50 15:47:40        5.742895        0.165738
FIRE:   51 15:47:40        5.735502        0.153920
FIRE:   52 15:47:40        5.728287        0.137587
FIRE:   53 15:47:40        5.720015        0.118560
FIRE:   54 15:47:40        5.714699        0.101214
FIRE:   55 15:47:41        5.712169        0.128084
FIRE:   56 15:47:41        5.707993        0.117772
FIRE:   57 15:47:41        5.702383        0.104298
FIRE:   58 15:47:41        5.696666        0.108638
FIRE:   59 15:47:41        5.689619        0.069528
FIRE:   60 15:47:41        5.687182        0.112885
FIRE:   61 15:47:41        5.686094        0.087771
FIRE:   62 15:47:41        5.684693        0.047685
FIRE:   63 15:47:41        5.683695        0.048007
FIRE:   64 15:47:41        5.682972        0.066371
FIRE:   65 15:47:41        5.681980        0.066655
FIRE:   66 15:47:41        5.680674        0.051759
FIRE:   67 15:47:41        5.679517        0.028660
FIRE:   68 15:47:41        5.678685        0.034944
FIRE:   69 15:47:41        5.677826        0.042758
FIRE:   70 15:47:41        5.676726        0.028550
FIRE:   71 15:47:41        5.676072        0.034821
FIRE:   72 15:47:41        5.675538        0.041590
FIRE:   73 15:47:41        5.674759        0.030255
FIRE:   74 15:47:41        5.674509        0.042004
FIRE:   75 15:47:41        5.674287        0.031453
FIRE:   76 15:47:41        5.674016        0.024908
FIRE:   77 15:47:41        5.673846        0.024507
FIRE:   78 15:47:41        5.673729        0.034306
FIRE:   79 15:47:41        5.673536        0.035168
FIRE:   80 15:47:41        5.673266        0.023891
FIRE:   81 15:47:42        5.673042        0.016659
FIRE:   82 15:47:42        5.672922        0.020030
FIRE:   83 15:47:42        5.672815        0.022722
FIRE:   84 15:47:42        5.672663        0.010737
FIRE:   85 15:47:42        5.672639        0.017386
FIRE:   86 15:47:42        5.672623        0.014916
FIRE:   87 15:47:42        5.672599        0.010378
FIRE:   88 15:47:42        5.672575        0.007497
