      Step     Time          Energy          fmax
FIRE:    0 12:17:50      182.860885       59.214859
FIRE:    1 12:17:50      170.509128       55.593464
FIRE:    2 12:17:50      159.132110       52.330471
FIRE:    3 12:17:51      148.559071       49.349217
FIRE:    4 12:17:51      138.680939       46.591088
FIRE:    5 12:17:51      129.419333       44.012583
FIRE:    6 12:17:51      120.709233       41.583491
FIRE:    7 12:17:51      112.493610       39.284884
FIRE:    8 12:17:51      104.720976       37.101335
FIRE:    9 12:17:52       97.354180       35.010947
FIRE:   10 12:17:52       90.369959       33.004766
FIRE:   11 12:17:52       83.755239       31.078406
FIRE:   12 12:17:52       77.503202       29.231077
FIRE:   13 12:17:52       71.609166       27.460301
FIRE:   14 12:17:52       66.068859       25.757658
FIRE:   15 12:17:52       60.876667       24.119050
FIRE:   16 12:17:52       56.025044       22.538685
FIRE:   17 12:17:52       51.504359       21.015159
FIRE:   18 12:17:52       47.302842       19.548201
FIRE:   19 12:17:53       43.407307       18.137387
FIRE:   20 12:17:53       39.803906       16.782386
FIRE:   21 12:17:53       36.478729       15.482956
FIRE:   22 12:17:53       33.418247       14.238736
FIRE:   23 12:17:53       30.609600       13.049008
FIRE:   24 12:17:54       28.040719       11.912683
FIRE:   25 12:17:54       25.700292       10.828689
FIRE:   26 12:17:54       23.577548        9.796531
FIRE:   27 12:17:54       21.661997        8.815835
FIRE:   28 12:17:54       19.943415        7.884876
FIRE:   29 12:17:54       18.411998        7.001333
FIRE:   30 12:17:54       17.058336        6.163766
FIRE:   31 12:17:55       15.873314        5.371267
FIRE:   32 12:17:55       14.848185        4.622702
FIRE:   33 12:17:55       13.974687        3.916517
FIRE:   34 12:17:56       13.245015        3.252219
FIRE:   35 12:17:56       12.651252        2.631118
FIRE:   36 12:17:56       12.185308        2.051237
FIRE:   37 12:17:56       11.838543        1.513062
FIRE:   38 12:17:56       11.600366        1.016702
FIRE:   39 12:17:56       11.456929        0.560040
FIRE:   40 12:17:56       11.392753        0.318036
FIRE:   41 12:17:56       11.394957        0.371684
FIRE:   42 12:17:56       11.337667        0.496933
FIRE:   43 12:17:56       11.268974        0.388433
FIRE:   44 12:17:57       11.248190        0.380297
FIRE:   45 12:17:57       11.232074        0.321300
FIRE:   46 12:17:57       11.209376        0.317450
FIRE:   47 12:17:57       11.189521        0.353918
FIRE:   48 12:17:57       11.172777        0.378405
FIRE:   49 12:17:57       11.151873        0.386339
FIRE:   50 12:17:57       11.121100        0.378535
FIRE:   51 12:17:58       11.081285        0.356633
FIRE:   52 12:17:58       11.033850        0.318171
FIRE:   53 12:17:58       10.985835        0.266544
FIRE:   54 12:17:58       10.937182        0.216102
FIRE:   55 12:17:58       10.886717        0.185093
FIRE:   56 12:17:58       10.854832        0.185239
FIRE:   57 12:17:58       10.848282        0.300128
FIRE:   58 12:17:58       10.843732        0.262073
FIRE:   59 12:17:58       10.836797        0.191755
FIRE:   60 12:17:59       10.830532        0.137457
FIRE:   61 12:17:59       10.826938        0.121130
FIRE:   62 12:17:59       10.825530        0.126348
FIRE:   63 12:17:59       10.824491        0.114439
FIRE:   64 12:17:59       10.823074        0.112372
FIRE:   65 12:17:59       10.822005        0.085801
FIRE:   66 12:17:59       10.821893        0.083032
FIRE:   67 12:17:59       10.821682        0.077618
FIRE:   68 12:17:59       10.821397        0.069807
FIRE:   69 12:17:59       10.821070        0.059970
FIRE:   70 12:17:59       10.820733        0.048600
FIRE:   71 12:18:00       10.820416        0.036319
FIRE:   72 12:18:00       10.820136        0.030676
FIRE:   73 12:18:00       10.819878        0.031655
FIRE:   74 12:18:00       10.819651        0.031122
FIRE:   75 12:18:00       10.819457        0.026475
FIRE:   76 12:18:00       10.819303        0.022206
FIRE:   77 12:18:00       10.819211        0.018796
FIRE:   78 12:18:00       10.819212        0.014938
FIRE:   79 12:18:00       10.819206        0.014878
FIRE:   80 12:18:00       10.819192        0.014759
FIRE:   81 12:18:00       10.819173        0.014582
FIRE:   82 12:18:00       10.819149        0.014348
FIRE:   83 12:18:00       10.819120        0.014058
FIRE:   84 12:18:01       10.819089        0.013714
FIRE:   85 12:18:01       10.819055        0.013320
FIRE:   86 12:18:01       10.819018        0.012827
FIRE:   87 12:18:01       10.818977        0.012218
FIRE:   88 12:18:01       10.818937        0.011472
FIRE:   89 12:18:01       10.818899        0.010569
FIRE:   90 12:18:01       10.818866        0.009491
