      Step     Time          Energy          fmax
FIRE:    0 15:43:04       99.323650       69.448008
FIRE:    1 15:43:04       69.492885       47.731519
FIRE:    2 15:43:04       49.318382       33.961899
FIRE:    3 15:43:04       35.209065       24.380062
FIRE:    4 15:43:04       25.225477       17.186752
FIRE:    5 15:43:04       18.253104       11.675894
FIRE:    6 15:43:04       13.531140        7.544044
FIRE:    7 15:43:04       10.454730        4.571332
FIRE:    8 15:43:04        8.512373        3.105632
FIRE:    9 15:43:04        7.289134        2.559323
FIRE:   10 15:43:04        6.488018        2.200355
FIRE:   11 15:43:04        5.932451        2.042301
FIRE:   12 15:43:04        5.539667        1.881230
FIRE:   13 15:43:04        5.282797        1.658489
FIRE:   14 15:43:04        5.157504        1.601170
FIRE:   15 15:43:04        4.942875        1.444113
FIRE:   16 15:43:04        4.603849        1.157932
FIRE:   17 15:43:04        4.267533        0.782922
FIRE:   18 15:43:05        4.036108        0.532494
FIRE:   19 15:43:05        3.939650        0.514088
FIRE:   20 15:43:05        3.910215        0.722675
FIRE:   21 15:43:05        3.895488        0.697719
FIRE:   22 15:43:05        3.867493        0.649805
FIRE:   23 15:43:05        3.828849        0.582659
FIRE:   24 15:43:05        3.782811        0.528380
FIRE:   25 15:43:05        3.732657        0.500184
FIRE:   26 15:43:05        3.681115        0.471338
FIRE:   27 15:43:05        3.629936        0.480512
FIRE:   28 15:43:05        3.574474        0.489764
FIRE:   29 15:43:05        3.513824        0.497359
FIRE:   30 15:43:05        3.445037        0.503217
FIRE:   31 15:43:05        3.362784        0.508016
FIRE:   32 15:43:05        3.259944        0.512836
FIRE:   33 15:43:05        3.129384        0.518258
FIRE:   34 15:43:05        2.967205        0.522659
FIRE:   35 15:43:05        2.778012        0.518380
FIRE:   36 15:43:05        2.583134        0.486719
FIRE:   37 15:43:05        2.432127        0.401504
FIRE:   38 15:43:05        2.371686        0.352456
FIRE:   39 15:43:06        2.378210        0.512234
FIRE:   40 15:43:06        2.364529        0.477686
FIRE:   41 15:43:06        2.340627        0.412756
FIRE:   42 15:43:06        2.312243        0.325030
FIRE:   43 15:43:06        2.285518        0.224674
FIRE:   44 15:43:06        2.265043        0.169626
FIRE:   45 15:43:06        2.252259        0.203682
FIRE:   46 15:43:06        2.244853        0.236310
FIRE:   47 15:43:06        2.237849        0.258320
FIRE:   48 15:43:06        2.226664        0.260751
FIRE:   49 15:43:06        2.207864        0.238565
FIRE:   50 15:43:06        2.181202        0.192823
FIRE:   51 15:43:06        2.150169        0.168352
FIRE:   52 15:43:06        2.118924        0.179388
FIRE:   53 15:43:06        2.085464        0.219278
FIRE:   54 15:43:06        2.040210        0.221082
FIRE:   55 15:43:06        1.977078        0.212320
FIRE:   56 15:43:06        1.901626        0.162961
FIRE:   57 15:43:06        1.814129        0.235062
FIRE:   58 15:43:06        1.719421        0.206317
FIRE:   59 15:43:06        1.625180        0.174934
FIRE:   60 15:43:06        1.533813        0.172077
FIRE:   61 15:43:07        1.445646        0.144909
FIRE:   62 15:43:07        1.361364        0.193806
FIRE:   63 15:43:07        1.276320        0.212431
FIRE:   64 15:43:07        1.193840        0.229400
FIRE:   65 15:43:07        1.122676        0.229274
FIRE:   66 15:43:07        1.066094        0.208609
FIRE:   67 15:43:07        1.025585        0.166518
FIRE:   68 15:43:07        1.004752        0.122902
FIRE:   69 15:43:07        1.003255        0.157901
FIRE:   70 15:43:07        0.980643        0.106106
FIRE:   71 15:43:07        0.953079        0.077894
FIRE:   72 15:43:07        0.934026        0.074788
FIRE:   73 15:43:07        0.928568        0.075414
FIRE:   74 15:43:07        0.927838        0.072466
FIRE:   75 15:43:07        0.926609        0.066597
FIRE:   76 15:43:07        0.925191        0.057943
FIRE:   77 15:43:07        0.923834        0.046912
FIRE:   78 15:43:07        0.922705        0.034276
FIRE:   79 15:43:07        0.921909        0.021110
FIRE:   80 15:43:07        0.921430        0.027399
FIRE:   81 15:43:07        0.921120        0.033103
FIRE:   82 15:43:07        0.920896        0.033760
FIRE:   83 15:43:07        0.920711        0.028651
FIRE:   84 15:43:07        0.920660        0.027821
FIRE:   85 15:43:07        0.920566        0.026173
FIRE:   86 15:43:07        0.920444        0.023730
FIRE:   87 15:43:07        0.920308        0.020533
FIRE:   88 15:43:08        0.920172        0.016651
FIRE:   89 15:43:08        0.920046        0.012206
FIRE:   90 15:43:08        0.919941        0.007382
