      Step     Time          Energy          fmax
FIRE:    0 15:47:10       57.871961       24.450030
FIRE:    1 15:47:11       45.807118       15.462465
FIRE:    2 15:47:11       37.786983        9.689999
FIRE:    3 15:47:11       32.321832        6.977428
FIRE:    4 15:47:11       28.481542        5.642660
FIRE:    5 15:47:11       25.604310        5.348798
FIRE:    6 15:47:11       23.167832        5.579540
FIRE:    7 15:47:11       20.829284        5.536458
FIRE:    8 15:47:11       18.451112        5.148849
FIRE:    9 15:47:11       16.076555        5.314372
FIRE:   10 15:47:11       13.818547        5.416295
FIRE:   11 15:47:11       11.791327        5.054949
FIRE:   12 15:47:11       10.085876        4.300368
FIRE:   13 15:47:11        8.752446        3.322499
FIRE:   14 15:47:11        7.788624        2.307858
FIRE:   15 15:47:11        7.142688        1.365365
FIRE:   16 15:47:11        6.755371        1.029869
FIRE:   17 15:47:11        6.623190        0.849593
FIRE:   18 15:47:11        6.488798        0.699274
FIRE:   19 15:47:11        6.325743        0.556796
FIRE:   20 15:47:11        6.207490        0.719707
FIRE:   21 15:47:11        6.121175        0.863515
FIRE:   22 15:47:11        6.021331        0.898014
FIRE:   23 15:47:11        5.921149        0.423495
FIRE:   24 15:47:12        5.894416        0.338075
FIRE:   25 15:47:12        5.891732        0.308653
FIRE:   26 15:47:12        5.887100        0.253000
FIRE:   27 15:47:12        5.881734        0.177245
FIRE:   28 15:47:12        5.876910        0.131985
FIRE:   29 15:47:12        5.873520        0.144937
FIRE:   30 15:47:12        5.871716        0.156140
FIRE:   31 15:47:12        5.870881        0.164017
FIRE:   32 15:47:12        5.870058        0.168232
FIRE:   33 15:47:12        5.868443        0.167631
FIRE:   34 15:47:12        5.865503        0.161024
FIRE:   35 15:47:12        5.861241        0.147199
FIRE:   36 15:47:12        5.856247        0.125365
FIRE:   37 15:47:12        5.851455        0.096477
FIRE:   38 15:47:12        5.847584        0.108836
FIRE:   39 15:47:12        5.844300        0.136103
FIRE:   40 15:47:12        5.839610        0.152671
FIRE:   41 15:47:12        5.832145        0.152736
FIRE:   42 15:47:12        5.825198        0.140154
FIRE:   43 15:47:12        5.818646        0.135663
FIRE:   44 15:47:12        5.807086        0.151406
FIRE:   45 15:47:12        5.795848        0.173451
FIRE:   46 15:47:12        5.782534        0.156047
FIRE:   47 15:47:12        5.766011        0.104537
FIRE:   48 15:47:12        5.750926        0.124718
FIRE:   49 15:47:13        5.736469        0.202774
FIRE:   50 15:47:13        5.727103        0.381811
FIRE:   51 15:47:13        5.716378        0.063513
FIRE:   52 15:47:13        5.721860        0.304413
FIRE:   53 15:47:13        5.719035        0.234709
FIRE:   54 15:47:13        5.715643        0.111202
FIRE:   55 15:47:13        5.714290        0.065336
FIRE:   56 15:47:13        5.714257        0.065242
FIRE:   57 15:47:13        5.714191        0.065054
FIRE:   58 15:47:13        5.714096        0.064769
FIRE:   59 15:47:13        5.713974        0.064383
FIRE:   60 15:47:13        5.713830        0.063892
FIRE:   61 15:47:13        5.713665        0.063292
FIRE:   62 15:47:13        5.713479        0.062583
FIRE:   63 15:47:13        5.713250        0.061674
FIRE:   64 15:47:13        5.712965        0.060526
FIRE:   65 15:47:13        5.712612        0.059107
FIRE:   66 15:47:13        5.712174        0.057391
FIRE:   67 15:47:13        5.711638        0.055368
FIRE:   68 15:47:13        5.710996        0.053058
FIRE:   69 15:47:13        5.710234        0.052851
FIRE:   70 15:47:13        5.709328        0.056257
FIRE:   71 15:47:13        5.708248        0.059514
FIRE:   72 15:47:13        5.706970        0.062520
FIRE:   73 15:47:13        5.705473        0.065415
FIRE:   74 15:47:14        5.703706        0.068410
FIRE:   75 15:47:14        5.701622        0.071205
FIRE:   76 15:47:14        5.699185        0.072454
FIRE:   77 15:47:14        5.696321        0.070624
FIRE:   78 15:47:14        5.693012        0.066203
FIRE:   79 15:47:14        5.689249        0.060875
FIRE:   80 15:47:14        5.685136        0.051981
FIRE:   81 15:47:14        5.680875        0.039513
FIRE:   82 15:47:14        5.676792        0.031166
FIRE:   83 15:47:14        5.673692        0.089262
FIRE:   84 15:47:14        5.673379        0.195549
FIRE:   85 15:47:14        5.670392        0.030252
FIRE:   86 15:47:14        5.672299        0.155744
FIRE:   87 15:47:14        5.671531        0.123101
FIRE:   88 15:47:14        5.670601        0.064420
FIRE:   89 15:47:14        5.670243        0.013293
FIRE:   90 15:47:14        5.670242        0.013281
FIRE:   91 15:47:14        5.670238        0.013258
FIRE:   92 15:47:14        5.670233        0.013220
FIRE:   93 15:47:14        5.670227        0.013167
FIRE:   94 15:47:14        5.670220        0.013094
FIRE:   95 15:47:14        5.670212        0.012998
FIRE:   96 15:47:14        5.670204        0.012875
FIRE:   97 15:47:14        5.670194        0.012706
FIRE:   98 15:47:15        5.670182        0.012476
FIRE:   99 15:47:15        5.670166        0.012171
FIRE:  100 15:47:15        5.670147        0.011776
FIRE:  101 15:47:15        5.670123        0.011279
FIRE:  102 15:47:15        5.670094        0.010675
FIRE:  103 15:47:15        5.670061        0.011355
FIRE:  104 15:47:15        5.670023        0.012094
FIRE:  105 15:47:15        5.669977        0.012740
FIRE:  106 15:47:15        5.669922        0.013239
FIRE:  107 15:47:15        5.669860        0.013636
FIRE:  108 15:47:15        5.669788        0.014065
FIRE:  109 15:47:15        5.669702        0.014541
FIRE:  110 15:47:16        5.669605        0.014715
FIRE:  111 15:47:16        5.669490        0.014048
FIRE:  112 15:47:16        5.669361        0.012594
FIRE:  113 15:47:16        5.669218        0.011101
FIRE:  114 15:47:16        5.669067        0.008924
