      Step     Time          Energy          fmax
FIRE:    0 15:32:23      416.623651      123.270343
FIRE:    1 15:32:23      392.387811      117.516894
FIRE:    2 15:32:23      369.282045      111.919712
FIRE:    3 15:32:23      347.274825      106.480024
FIRE:    4 15:32:23      326.334414      101.198318
FIRE:    5 15:32:23      306.429010       96.074586
FIRE:    6 15:32:23      287.526809       91.108546
FIRE:    7 15:32:23      269.596062       86.299706
FIRE:    8 15:32:23      252.605054       81.647404
FIRE:    9 15:32:24      236.522239       77.150429
FIRE:   10 15:32:24      221.316400       72.806509
FIRE:   11 15:32:24      206.956840       68.613284
FIRE:   12 15:32:24      193.412611       64.577592
FIRE:   13 15:32:24      180.650827       60.705454
FIRE:   14 15:32:24      168.640013       56.980090
FIRE:   15 15:32:24      157.351177       53.396970
FIRE:   16 15:32:25      146.755415       49.956775
FIRE:   17 15:32:25      136.823950       46.658140
FIRE:   18 15:32:25      127.527840       43.505464
FIRE:   19 15:32:25      118.836896       40.502298
FIRE:   20 15:32:25      110.721186       37.642845
FIRE:   21 15:32:26      103.151994       34.920705
FIRE:   22 15:32:26       96.102184       32.329313
FIRE:   23 15:32:26       89.545680       29.865792
FIRE:   24 15:32:26       83.456807       27.528605
FIRE:   25 15:32:26       77.810254       25.315542
FIRE:   26 15:32:26       72.581272       23.223507
FIRE:   27 15:32:26       67.745820       21.249251
FIRE:   28 15:32:26       63.280383       19.391563
FIRE:   29 15:32:26       59.161399       17.651000
FIRE:   30 15:32:26       55.365709       16.022156
FIRE:   31 15:32:26       51.871880       14.496739
FIRE:   32 15:32:26       48.660186       13.070354
FIRE:   33 15:32:26       45.711690       11.740076
FIRE:   34 15:32:26       43.008181       10.502517
FIRE:   35 15:32:26       40.532313        9.353861
FIRE:   36 15:32:26       38.267676        8.290111
FIRE:   37 15:32:26       36.198815        7.307213
FIRE:   38 15:32:27       34.311232        6.401093
FIRE:   39 15:32:27       32.591387        5.567683
FIRE:   40 15:32:27       31.026696        4.802911
FIRE:   41 15:32:27       29.605533        4.157061
FIRE:   42 15:32:27       28.317231        3.926445
FIRE:   43 15:32:27       27.152105        3.693441
FIRE:   44 15:32:27       26.101474        3.458515
FIRE:   45 15:32:27       25.157505        3.222376
FIRE:   46 15:32:27       24.312432        2.986330
FIRE:   47 15:32:27       23.558315        2.751203
FIRE:   48 15:32:27       22.888662        2.516866
FIRE:   49 15:32:27       22.298518        2.283707
FIRE:   50 15:32:27       21.783353        2.052403
FIRE:   51 15:32:27       21.338828        1.823299
FIRE:   52 15:32:27       20.960970        1.596096
FIRE:   53 15:32:27       20.646384        1.369718
FIRE:   54 15:32:27       20.392252        1.143915
FIRE:   55 15:32:27       20.195124        0.927615
FIRE:   56 15:32:27       20.048041        1.059590
FIRE:   57 15:32:27       19.941312        1.163901
FIRE:   58 15:32:27       19.868532        1.251730
FIRE:   59 15:32:27       19.826980        1.327538
FIRE:   60 15:32:27       19.814081        1.390349
FIRE:   61 15:32:28       19.560218        1.132343
FIRE:   62 15:32:28       19.360683        0.840125
FIRE:   63 15:32:28       19.222501        0.508120
FIRE:   64 15:32:28       19.153345        0.132831
FIRE:   65 15:32:28       19.158746        0.279684
FIRE:   66 15:32:28       19.152898        0.237725
FIRE:   67 15:32:28       19.144224        0.161094
FIRE:   68 15:32:28       19.137056        0.062745
FIRE:   69 15:32:28       19.134615        0.040350
FIRE:   70 15:32:28       19.134563        0.039132
FIRE:   71 15:32:28       19.134462        0.036736
FIRE:   72 15:32:28       19.134322        0.033241
FIRE:   73 15:32:28       19.134154        0.028769
FIRE:   74 15:32:28       19.133970        0.024347
FIRE:   75 15:32:28       19.133784        0.022267
FIRE:   76 15:32:28       19.133610        0.019852
FIRE:   77 15:32:28       19.133443        0.016801
FIRE:   78 15:32:28       19.133303        0.012986
FIRE:   79 15:32:28       19.133208        0.009098
