      Step     Time          Energy          fmax
FIRE:    0 15:48:34      147.533053      107.110623
FIRE:    1 15:48:34      111.790132       68.636313
FIRE:    2 15:48:34       89.963381       36.501285
FIRE:    3 15:48:34       79.812712       28.837227
FIRE:    4 15:48:34       79.362252       28.667308
FIRE:    5 15:48:34       75.286941       27.559219
FIRE:    6 15:48:34       71.800008       26.392865
FIRE:    7 15:48:34       67.559811       24.984971
FIRE:    8 15:48:35       61.926500       23.283613
FIRE:    9 15:48:35       56.946788       21.744454
FIRE:   10 15:48:35       52.998034       20.436127
FIRE:   11 15:48:35       49.320271       19.163542
FIRE:   12 15:48:35       45.494760       17.816395
FIRE:   13 15:48:35       41.786262       16.469172
FIRE:   14 15:48:35       38.520873       15.222241
FIRE:   15 15:48:35       35.657364       14.076187
FIRE:   16 15:48:35       32.971996       12.975193
FIRE:   17 15:48:35       30.388400       11.909395
FIRE:   18 15:48:35       27.992863       10.910888
FIRE:   19 15:48:35       25.860138        9.982852
FIRE:   20 15:48:35       23.957030        9.106193
FIRE:   21 15:48:35       22.209882        8.258151
FIRE:   22 15:48:35       20.597589        7.434653
FIRE:   23 15:48:35       19.146770        6.650444
FIRE:   24 15:48:35       17.872840        5.918064
FIRE:   25 15:48:35       16.754018        5.235607
FIRE:   26 15:48:35       15.760578        4.595403
FIRE:   27 15:48:35       14.884110        3.995566
FIRE:   28 15:48:35       14.130653        3.438451
FIRE:   29 15:48:35       13.498352        2.922098
FIRE:   30 15:48:35       12.971787        2.438786
FIRE:   31 15:48:36       12.536704        1.983192
FIRE:   32 15:48:36       12.188661        1.557300
FIRE:   33 15:48:36       11.924658        1.166291
FIRE:   34 15:48:36       11.733417        0.812218
FIRE:   35 15:48:36       11.600631        0.494777
FIRE:   36 15:48:36       11.516193        0.557746
FIRE:   37 15:48:36       11.469511        0.616361
FIRE:   38 15:48:36       11.446606        0.657853
FIRE:   39 15:48:36       11.434275        0.681240
FIRE:   40 15:48:36       11.308621        0.559887
FIRE:   41 15:48:36       11.170084        0.383681
FIRE:   42 15:48:36       11.093693        0.201799
FIRE:   43 15:48:36       11.070152        0.309894
FIRE:   44 15:48:36       11.065581        0.301181
FIRE:   45 15:48:36       11.060187        0.282894
FIRE:   46 15:48:36       11.052672        0.251290
FIRE:   47 15:48:36       11.043000        0.208011
FIRE:   48 15:48:36       11.034644        0.160763
FIRE:   49 15:48:36       11.026499        0.116688
FIRE:   50 15:48:37       11.018710        0.096488
FIRE:   51 15:48:37       11.012033        0.101836
FIRE:   52 15:48:37       11.004564        0.097576
FIRE:   53 15:48:37       10.998276        0.080476
FIRE:   54 15:48:37       10.992005        0.054784
FIRE:   55 15:48:37       10.989321        0.075718
FIRE:   56 15:48:37       10.988925        0.045906
FIRE:   57 15:48:37       10.988684        0.011543
FIRE:   58 15:48:37       10.988682        0.011456
FIRE:   59 15:48:37       10.988679        0.011281
FIRE:   60 15:48:37       10.988674        0.011020
FIRE:   61 15:48:37       10.988669        0.010674
FIRE:   62 15:48:37       10.988662        0.010245
FIRE:   63 15:48:37       10.988654        0.009737
