      Step     Time          Energy          fmax
FIRE:    0 15:49:40       67.722705       42.441649
FIRE:    1 15:49:40       51.670188       25.426675
FIRE:    2 15:49:40       40.721202       20.931111
FIRE:    3 15:49:40       32.752804       15.885798
FIRE:    4 15:49:40       26.920919       10.699069
FIRE:    5 15:49:40       22.817722        7.173759
FIRE:    6 15:49:40       20.072598        6.218233
FIRE:    7 15:49:40       18.201558        6.454760
FIRE:    8 15:49:40       16.641653        8.521186
FIRE:    9 15:49:40       14.969355        9.140337
FIRE:   10 15:49:40       13.117507        8.188863
FIRE:   11 15:49:40       11.394608        6.168315
FIRE:   12 15:49:40       10.219272        3.996313
FIRE:   13 15:49:40        9.768201        4.226938
FIRE:   14 15:49:40        9.053016        2.911317
FIRE:   15 15:49:40        8.207262        2.424122
FIRE:   16 15:49:40        7.551748        1.985109
FIRE:   17 15:49:40        7.012088        1.607036
FIRE:   18 15:49:40        6.482405        1.379634
FIRE:   19 15:49:41        5.988359        1.209968
FIRE:   20 15:49:41        5.571188        1.600466
FIRE:   21 15:49:41        5.193590        1.704411
FIRE:   22 15:49:41        4.836839        1.253642
FIRE:   23 15:49:41        4.576052        0.826040
FIRE:   24 15:49:41        4.472716        0.954788
FIRE:   25 15:49:41        4.458234        0.950913
FIRE:   26 15:49:41        4.431303        0.943098
FIRE:   27 15:49:41        4.395460        0.931265
FIRE:   28 15:49:41        4.354840        0.915427
FIRE:   29 15:49:41        4.313126        0.895847
FIRE:   30 15:49:41        4.272635        0.873225
FIRE:   31 15:49:41        4.233847        0.848801
FIRE:   32 15:49:41        4.191629        0.821596
FIRE:   33 15:49:41        4.143332        0.793393
FIRE:   34 15:49:41        4.085703        0.766211
FIRE:   35 15:49:41        4.016546        0.741366
FIRE:   36 15:49:41        3.935494        0.718454
FIRE:   37 15:49:41        3.841882        0.694925
FIRE:   38 15:49:42        3.731486        0.666956
FIRE:   39 15:49:42        3.598069        0.632241
FIRE:   40 15:49:42        3.434990        0.591306
FIRE:   41 15:49:42        3.262309        0.556152
FIRE:   42 15:49:42        3.089317        0.543231
FIRE:   43 15:49:42        2.928042        0.552205
FIRE:   44 15:49:42        2.775928        0.566647
FIRE:   45 15:49:42        2.629592        0.569833
FIRE:   46 15:49:42        2.499406        0.552207
FIRE:   47 15:49:42        2.389983        0.513285
FIRE:   48 15:49:42        2.302005        0.454095
FIRE:   49 15:49:42        2.235109        0.369739
FIRE:   50 15:49:42        2.180668        0.254687
FIRE:   51 15:49:42        2.133604        0.273441
FIRE:   52 15:49:42        2.093778        0.223758
FIRE:   53 15:49:42        2.074853        0.165505
FIRE:   54 15:49:42        2.069189        0.133592
FIRE:   55 15:49:42        2.062876        0.093790
FIRE:   56 15:49:42        2.060694        0.127568
FIRE:   57 15:49:42        2.059990        0.080066
FIRE:   58 15:49:43        2.059476        0.041445
FIRE:   59 15:49:43        2.059396        0.074352
FIRE:   60 15:49:43        2.059298        0.067224
FIRE:   61 15:49:43        2.059134        0.053767
FIRE:   62 15:49:43        2.058959        0.038262
FIRE:   63 15:49:43        2.058816        0.036482
FIRE:   64 15:49:43        2.058720        0.037964
FIRE:   65 15:49:43        2.058644        0.039130
FIRE:   66 15:49:43        2.058545        0.045188
FIRE:   67 15:49:43        2.058379        0.043124
FIRE:   68 15:49:43        2.058140        0.039649
FIRE:   69 15:49:43        2.057869        0.038707
