      Step     Time          Energy          fmax
FIRE:    0 15:46:00      202.251045      118.942453
FIRE:    1 15:46:00      143.596256       87.455408
FIRE:    2 15:46:00      100.673144       63.452924
FIRE:    3 15:46:00       69.729059       45.226611
FIRE:    4 15:46:00       47.862442       31.465532
FIRE:    5 15:46:00       32.825099       21.158233
FIRE:    6 15:46:00       22.873978       13.518029
FIRE:    7 15:46:00       16.657189        7.927100
FIRE:    8 15:46:00       13.120296        3.900200
FIRE:    9 15:46:00       11.410812        3.138033
FIRE:   10 15:46:00       10.793905        3.327327
FIRE:   11 15:46:00       10.683726        3.742556
FIRE:   12 15:46:00        9.857801        3.184316
FIRE:   13 15:46:01        8.689050        2.215555
FIRE:   14 15:46:01        7.759947        1.870274
FIRE:   15 15:46:01        7.379799        1.653073
FIRE:   16 15:46:01        7.420521        1.499548
FIRE:   17 15:46:01        7.380966        1.486563
FIRE:   18 15:46:01        7.306461        1.461744
FIRE:   19 15:46:01        7.205454        1.427205
FIRE:   20 15:46:01        7.088857        1.385691
FIRE:   21 15:46:01        6.968305        1.340135
FIRE:   22 15:46:01        6.854328        1.293161
FIRE:   23 15:46:01        6.754649        1.246562
FIRE:   24 15:46:01        6.665307        1.196239
FIRE:   25 15:46:01        6.589622        1.141191
FIRE:   26 15:46:01        6.522382        1.078192
FIRE:   27 15:46:01        6.449981        1.001811
FIRE:   28 15:46:01        6.356826        0.905580
FIRE:   29 15:46:01        6.234977        0.784513
FIRE:   30 15:46:01        6.092985        0.638133
FIRE:   31 15:46:01        5.958064        0.472565
FIRE:   32 15:46:01        5.863566        0.299818
FIRE:   33 15:46:02        5.817457        0.358204
FIRE:   34 15:46:02        5.797037        0.383915
FIRE:   35 15:46:02        5.793845        0.369002
FIRE:   36 15:46:02        5.787956        0.339916
FIRE:   37 15:46:02        5.780277        0.298082
FIRE:   38 15:46:02        5.771974        0.245490
FIRE:   39 15:46:02        5.764279        0.184559
FIRE:   40 15:46:02        5.758294        0.118008
FIRE:   41 15:46:02        5.754808        0.048854
FIRE:   42 15:46:02        5.754180        0.047155
FIRE:   43 15:46:02        5.754160        0.046779
FIRE:   44 15:46:02        5.754122        0.046030
FIRE:   45 15:46:02        5.754066        0.044914
FIRE:   46 15:46:02        5.753995        0.043442
FIRE:   47 15:46:02        5.753911        0.041627
FIRE:   48 15:46:02        5.753818        0.039484
FIRE:   49 15:46:02        5.753718        0.037033
FIRE:   50 15:46:02        5.753604        0.033990
FIRE:   51 15:46:02        5.753480        0.030265
FIRE:   52 15:46:02        5.753351        0.025772
FIRE:   53 15:46:03        5.753228        0.020448
FIRE:   54 15:46:03        5.753121        0.015700
FIRE:   55 15:46:03        5.753043        0.015462
FIRE:   56 15:46:03        5.753000        0.015159
FIRE:   57 15:46:03        5.752986        0.015493
FIRE:   58 15:46:03        5.752983        0.015300
FIRE:   59 15:46:03        5.752977        0.014917
FIRE:   60 15:46:03        5.752970        0.014639
FIRE:   61 15:46:03        5.752960        0.014566
FIRE:   62 15:46:03        5.752948        0.014474
FIRE:   63 15:46:03        5.752935        0.014361
FIRE:   64 15:46:03        5.752922        0.014226
FIRE:   65 15:46:03        5.752906        0.014049
FIRE:   66 15:46:03        5.752890        0.013819
FIRE:   67 15:46:03        5.752873        0.013515
FIRE:   68 15:46:03        5.752856        0.013115
FIRE:   69 15:46:04        5.752840        0.012585
FIRE:   70 15:46:04        5.752827        0.011892
FIRE:   71 15:46:04        5.752814        0.011005
FIRE:   72 15:46:04        5.752801        0.009909
