      Step     Time          Energy          fmax
FIRE:    0 15:45:46       97.224459       35.248841
FIRE:    1 15:45:46       79.304332       25.477338
FIRE:    2 15:45:46       66.186980       18.216863
FIRE:    3 15:45:46       56.655518       15.339607
FIRE:    4 15:45:46       49.763832       13.327650
FIRE:    5 15:45:46       44.728641       11.658091
FIRE:    6 15:45:46       40.867000       11.194440
FIRE:    7 15:45:46       37.623298       11.086657
FIRE:    8 15:45:46       34.623133       10.688240
FIRE:    9 15:45:46       31.743753       10.017794
FIRE:   10 15:45:46       29.043922        9.188129
FIRE:   11 15:45:46       26.613316        8.342327
FIRE:   12 15:45:46       24.466134        7.586988
FIRE:   13 15:45:47       22.540306        6.966700
FIRE:   14 15:45:47       20.762130        6.459822
FIRE:   15 15:45:47       19.110972        6.021678
FIRE:   16 15:45:47       17.631651        5.627862
FIRE:   17 15:45:47       16.386543        5.275652
FIRE:   18 15:45:47       15.372593        4.960465
FIRE:   19 15:45:47       14.481821        4.651499
FIRE:   20 15:45:47       13.574210        4.295742
FIRE:   21 15:45:47       12.593037        3.852158
FIRE:   22 15:45:47       11.604169        3.323967
FIRE:   23 15:45:47       10.730824        2.755905
FIRE:   24 15:45:47       10.064408        2.200327
FIRE:   25 15:45:47        9.618337        1.697841
FIRE:   26 15:45:47        9.330360        1.258879
FIRE:   27 15:45:47        9.128290        0.869828
FIRE:   28 15:45:47        8.979923        0.615644
FIRE:   29 15:45:47        8.887346        0.437543
FIRE:   30 15:45:47        8.865427        0.380889
FIRE:   31 15:45:47        8.836237        0.307894
FIRE:   32 15:45:47        8.803829        0.261325
FIRE:   33 15:45:47        8.793522        0.266812
FIRE:   34 15:45:48        8.789094        0.266165
FIRE:   35 15:45:48        8.782221        0.264319
FIRE:   36 15:45:48        8.775505        0.260383
FIRE:   37 15:45:48        8.770018        0.253573
FIRE:   38 15:45:48        8.764238        0.243992
FIRE:   39 15:45:48        8.756018        0.232424
FIRE:   40 15:45:48        8.745145        0.219798
FIRE:   41 15:45:48        8.732150        0.205882
FIRE:   42 15:45:48        8.718862        0.192921
FIRE:   43 15:45:48        8.703839        0.184193
FIRE:   44 15:45:48        8.684249        0.180658
FIRE:   45 15:45:48        8.662455        0.206106
FIRE:   46 15:45:48        8.638986        0.219175
FIRE:   47 15:45:48        8.610422        0.175054
FIRE:   48 15:45:48        8.582246        0.126152
FIRE:   49 15:45:48        8.549833        0.136186
FIRE:   50 15:45:49        8.521096        0.132352
FIRE:   51 15:45:49        8.498330        0.112013
FIRE:   52 15:45:49        8.480573        0.078950
FIRE:   53 15:45:49        8.470865        0.049538
FIRE:   54 15:45:49        8.471835        0.098918
FIRE:   55 15:45:49        8.469967        0.035193
FIRE:   56 15:45:49        8.471030        0.083933
FIRE:   57 15:45:49        8.470437        0.064285
FIRE:   58 15:45:49        8.469758        0.032861
FIRE:   59 15:45:49        8.469563        0.029518
FIRE:   60 15:45:49        8.469554        0.029494
FIRE:   61 15:45:49        8.469536        0.029441
FIRE:   62 15:45:49        8.469512        0.029355
FIRE:   63 15:45:49        8.469484        0.029228
FIRE:   64 15:45:49        8.469454        0.029046
FIRE:   65 15:45:49        8.469423        0.028795
FIRE:   66 15:45:49        8.469391        0.028462
FIRE:   67 15:45:49        8.469353        0.027987
FIRE:   68 15:45:49        8.469308        0.027331
FIRE:   69 15:45:49        8.469251        0.026453
FIRE:   70 15:45:49        8.469182        0.025313
FIRE:   71 15:45:49        8.469102        0.023883
FIRE:   72 15:45:49        8.469019        0.022161
FIRE:   73 15:45:49        8.468935        0.020199
FIRE:   74 15:45:49        8.468848        0.018103
FIRE:   75 15:45:49        8.468760        0.015941
FIRE:   76 15:45:50        8.468684        0.013648
FIRE:   77 15:45:50        8.468622        0.011012
FIRE:   78 15:45:50        8.468566        0.008041
