      Step     Time          Energy          fmax
FIRE:    0 15:44:03       58.150959       20.443016
FIRE:    1 15:44:03       48.078397       14.337897
FIRE:    2 15:44:03       40.572864       11.225317
FIRE:    3 15:44:03       35.001552        9.951788
FIRE:    4 15:44:03       30.857045        9.185774
FIRE:    5 15:44:03       27.730392        8.582855
FIRE:    6 15:44:04       25.289988        8.098644
FIRE:    7 15:44:04       23.270996        7.684374
FIRE:    8 15:44:04       21.468048        7.288872
FIRE:    9 15:44:04       19.770681        6.867704
FIRE:   10 15:44:04       18.159275        6.399725
FIRE:   11 15:44:04       16.662282        5.885078
FIRE:   12 15:44:04       15.304152        5.337635
FIRE:   13 15:44:04       14.087571        4.778574
FIRE:   14 15:44:04       13.009730        4.232614
FIRE:   15 15:44:04       12.074279        3.732061
FIRE:   16 15:44:04       11.288237        3.275504
FIRE:   17 15:44:04       10.649487        2.848125
FIRE:   18 15:44:04       10.130891        2.439636
FIRE:   19 15:44:04        9.684828        2.038864
FIRE:   20 15:44:04        9.271484        1.641311
FIRE:   21 15:44:04        8.882307        1.528958
FIRE:   22 15:44:04        8.535865        1.564347
FIRE:   23 15:44:04        8.250747        1.594379
FIRE:   24 15:44:04        8.019995        1.619662
FIRE:   25 15:44:04        7.811766        1.641424
FIRE:   26 15:44:04        7.592279        1.657855
FIRE:   27 15:44:04        7.342967        1.666149
FIRE:   28 15:44:04        7.059490        1.666588
FIRE:   29 15:44:04        6.744208        1.655912
FIRE:   30 15:44:05        6.401092        1.631120
FIRE:   31 15:44:05        6.036503        1.589800
FIRE:   32 15:44:05        5.659528        1.537432
FIRE:   33 15:44:05        5.277112        1.478685
FIRE:   34 15:44:05        4.891002        1.419928
FIRE:   35 15:44:05        4.495123        1.367647
FIRE:   36 15:44:05        4.079466        1.324801
FIRE:   37 15:44:05        3.638650        1.291170
FIRE:   38 15:44:05        3.178002        1.260638
FIRE:   39 15:44:05        2.712381        1.223869
FIRE:   40 15:44:05        2.259878        1.172806
FIRE:   41 15:44:05        1.838003        1.093214
FIRE:   42 15:44:05        1.464887        0.975795
FIRE:   43 15:44:05        1.156274        0.820779
FIRE:   44 15:44:05        0.919999        0.699884
FIRE:   45 15:44:05        0.749501        0.824726
FIRE:   46 15:44:05        0.623650        0.925490
FIRE:   47 15:44:05        0.515535        0.938087
FIRE:   48 15:44:05        0.411154        0.865775
FIRE:   49 15:44:05        0.327716        0.710179
FIRE:   50 15:44:05        0.312771        0.719698
FIRE:   51 15:44:05        0.154122        0.466310
FIRE:   52 15:44:05        0.082840        0.347591
FIRE:   53 15:44:05        0.033112        0.384650
FIRE:   54 15:44:06        0.020719        0.463146
FIRE:   55 15:44:06       -0.001360        0.426342
FIRE:   56 15:44:06       -0.030842        0.354979
FIRE:   57 15:44:06       -0.055296        0.257812
FIRE:   58 15:44:06       -0.072176        0.153132
FIRE:   59 15:44:06       -0.081719        0.210496
FIRE:   60 15:44:06       -0.088063        0.255174
FIRE:   61 15:44:06       -0.101588        0.252274
FIRE:   62 15:44:06       -0.127483        0.197228
FIRE:   63 15:44:06       -0.151045        0.093192
FIRE:   64 15:44:06       -0.163907        0.117462
FIRE:   65 15:44:06       -0.163938        0.160053
FIRE:   66 15:44:06       -0.166378        0.150353
FIRE:   67 15:44:06       -0.170051        0.131330
FIRE:   68 15:44:06       -0.173438        0.103992
FIRE:   69 15:44:06       -0.175718        0.070791
FIRE:   70 15:44:06       -0.176879        0.039843
FIRE:   71 15:44:06       -0.176996        0.052118
FIRE:   72 15:44:06       -0.177070        0.051303
FIRE:   73 15:44:06       -0.177206        0.049693
FIRE:   74 15:44:06       -0.177385        0.047323
FIRE:   75 15:44:06       -0.177587        0.044241
FIRE:   76 15:44:06       -0.177792        0.040512
FIRE:   77 15:44:06       -0.177990        0.036229
FIRE:   78 15:44:07       -0.178176        0.031527
FIRE:   79 15:44:07       -0.178373        0.026051
FIRE:   80 15:44:07       -0.178583        0.027339
FIRE:   81 15:44:07       -0.178804        0.031745
FIRE:   82 15:44:07       -0.179027        0.036005
FIRE:   83 15:44:07       -0.179245        0.039465
FIRE:   84 15:44:07       -0.179479        0.041410
FIRE:   85 15:44:07       -0.179780        0.041234
FIRE:   86 15:44:07       -0.180189        0.038430
FIRE:   87 15:44:07       -0.180670        0.032607
FIRE:   88 15:44:07       -0.181137        0.023843
FIRE:   89 15:44:07       -0.181568        0.013980
FIRE:   90 15:44:07       -0.181940        0.018841
FIRE:   91 15:44:07       -0.182299        0.019025
FIRE:   92 15:44:07       -0.182706        0.012235
FIRE:   93 15:44:07       -0.182941        0.008793
