      Step     Time          Energy          fmax
FIRE:    0 12:13:09       92.749512      104.093446
FIRE:    1 12:13:09       83.814008       40.536310
FIRE:    2 12:13:10       81.264409       56.194184
FIRE:    3 12:13:10       77.836938       31.185589
FIRE:    4 12:13:10       76.442499       30.012652
FIRE:    5 12:13:10       76.100118       29.975109
FIRE:    6 12:13:10       75.496501       29.912056
FIRE:    7 12:13:10       74.752659       29.836727
FIRE:    8 12:13:10       73.960439       29.746284
FIRE:    9 12:13:10       73.121913       29.610115
FIRE:   10 12:13:10       72.154908       29.381431
FIRE:   11 12:13:10       70.975724       29.026211
FIRE:   12 12:13:10       69.419408       28.485826
FIRE:   13 12:13:10       67.523575       27.767570
FIRE:   14 12:13:10       65.381786       26.923130
FIRE:   15 12:13:10       62.949037       26.001761
FIRE:   16 12:13:10       60.024988       25.007561
FIRE:   17 12:13:10       56.580084       23.937756
FIRE:   18 12:13:10       52.836425       22.757481
FIRE:   19 12:13:10       48.714402       21.263384
FIRE:   20 12:13:10       44.602642       19.565470
FIRE:   21 12:13:10       40.962956       17.985024
FIRE:   22 12:13:10       37.582771       16.578442
FIRE:   23 12:13:10       34.455469       15.311611
FIRE:   24 12:13:10       31.644490       14.101002
FIRE:   25 12:13:10       29.015237       12.858534
FIRE:   26 12:13:11       26.615657       11.651465
FIRE:   27 12:13:11       24.433097       10.564604
FIRE:   28 12:13:11       22.409358        9.574671
FIRE:   29 12:13:11       20.583883        8.651309
FIRE:   30 12:13:11       18.926607        7.756257
FIRE:   31 12:13:11       17.424006        6.891088
FIRE:   32 12:13:11       16.090988        6.093420
FIRE:   33 12:13:11       14.897584        5.371004
FIRE:   34 12:13:11       13.844975        4.710278
FIRE:   35 12:13:11       12.927245        4.089723
FIRE:   36 12:13:11       12.123804        3.496538
FIRE:   37 12:13:11       11.433318        2.950178
FIRE:   38 12:13:11       10.837729        2.463275
FIRE:   39 12:13:11       10.326000        2.032162
FIRE:   40 12:13:11        9.889743        1.640551
FIRE:   41 12:13:11        9.513721        1.280851
FIRE:   42 12:13:11        9.190852        1.102969
FIRE:   43 12:13:11        8.911262        1.069556
FIRE:   44 12:13:12        8.669355        1.010901
FIRE:   45 12:13:12        8.462799        0.932186
FIRE:   46 12:13:12        8.288655        0.838658
FIRE:   47 12:13:12        8.148029        0.727527
FIRE:   48 12:13:12        8.038324        0.596263
FIRE:   49 12:13:12        7.952091        0.539398
FIRE:   50 12:13:12        7.877058        0.656689
FIRE:   51 12:13:12        7.798150        0.705505
FIRE:   52 12:13:12        7.708739        0.658836
FIRE:   53 12:13:12        7.619659        0.498084
FIRE:   54 12:13:12        7.561518        0.387898
FIRE:   55 12:13:12        7.580600        0.398192
FIRE:   56 12:13:12        7.544916        0.339641
FIRE:   57 12:13:12        7.549244        1.404230
FIRE:   58 12:13:12        7.549115        1.272620
FIRE:   59 12:13:12        7.518234        0.779847
FIRE:   60 12:13:12        7.500191        0.211856
FIRE:   61 12:13:12        7.499850        0.212473
FIRE:   62 12:13:12        7.499223        0.213557
FIRE:   63 12:13:12        7.498395        0.214814
FIRE:   64 12:13:12        7.497442        0.215861
FIRE:   65 12:13:12        7.496398        0.216285
FIRE:   66 12:13:12        7.495255        0.215738
FIRE:   67 12:13:12        7.493987        0.214003
FIRE:   68 12:13:12        7.492432        0.210617
FIRE:   69 12:13:13        7.490590        0.205237
FIRE:   70 12:13:13        7.488523        0.197770
FIRE:   71 12:13:13        7.486248        0.188688
FIRE:   72 12:13:13        7.483627        0.178980
FIRE:   73 12:13:13        7.480508        0.169089
FIRE:   74 12:13:13        7.476996        0.157608
FIRE:   75 12:13:13        7.473158        0.141272
FIRE:   76 12:13:13        7.468999        0.117887
FIRE:   77 12:13:13        7.465106        0.089318
FIRE:   78 12:13:13        7.461616        0.063035
FIRE:   79 12:13:13        7.459007        0.064494
FIRE:   80 12:13:13        7.457643        0.101188
FIRE:   81 12:13:13        7.457493        0.056280
FIRE:   82 12:13:13        7.457406        0.016584
FIRE:   83 12:13:13        7.457403        0.016566
FIRE:   84 12:13:13        7.457398        0.016521
FIRE:   85 12:13:13        7.457390        0.016432
FIRE:   86 12:13:13        7.457380        0.016273
FIRE:   87 12:13:13        7.457370        0.016013
FIRE:   88 12:13:13        7.457359        0.015622
FIRE:   89 12:13:13        7.457348        0.015076
FIRE:   90 12:13:14        7.457335        0.014286
FIRE:   91 12:13:14        7.457321        0.013207
FIRE:   92 12:13:14        7.457307        0.011832
FIRE:   93 12:13:14        7.457294        0.010230
FIRE:   94 12:13:14        7.457283        0.008572
