      Step     Time          Energy          fmax
FIRE:    0 15:49:53       30.530365       17.951053
FIRE:    1 15:49:53       27.226267       16.355935
FIRE:    2 15:49:53       24.002121       14.728373
FIRE:    3 15:49:53       21.101971       13.190798
FIRE:    4 15:49:53       18.507907       11.741492
FIRE:    5 15:49:53       16.202511       10.378533
FIRE:    6 15:49:53       14.168853        9.099821
FIRE:    7 15:49:53       12.390466        7.903323
FIRE:    8 15:49:53       10.851190        6.788095
FIRE:    9 15:49:53        9.534967        5.754416
FIRE:   10 15:49:53        8.425853        4.800201
FIRE:   11 15:49:53        7.508220        3.923762
FIRE:   12 15:49:54        6.765486        3.129071
FIRE:   13 15:49:54        6.181101        2.406908
FIRE:   14 15:49:54        5.739609        1.753194
FIRE:   15 15:49:54        5.424071        1.170130
FIRE:   16 15:49:54        5.214875        0.758401
FIRE:   17 15:49:54        5.089221        0.790220
FIRE:   18 15:49:54        5.022254        0.801552
FIRE:   19 15:49:54        4.989314        0.792313
FIRE:   20 15:49:54        4.967499        0.762822
FIRE:   21 15:49:54        4.938145        0.829767
FIRE:   22 15:49:54        4.890953        0.937206
FIRE:   23 15:49:54        4.828922        0.987672
FIRE:   24 15:49:54        4.770653        0.989787
FIRE:   25 15:49:54        4.742653        0.949313
FIRE:   26 15:49:54        4.664400        0.856327
FIRE:   27 15:49:54        4.553331        0.661336
FIRE:   28 15:49:54        4.457151        0.355893
FIRE:   29 15:49:54        4.420872        0.173989
FIRE:   30 15:49:54        4.419712        0.168443
FIRE:   31 15:49:54        4.417539        0.157572
FIRE:   32 15:49:54        4.414627        0.141816
FIRE:   33 15:49:54        4.411325        0.121813
FIRE:   34 15:49:55        4.408012        0.098384
FIRE:   35 15:49:55        4.405042        0.072527
FIRE:   36 15:49:55        4.402701        0.051759
FIRE:   37 15:49:55        4.401051        0.054034
FIRE:   38 15:49:55        4.400380        0.049098
FIRE:   39 15:49:55        4.400704        0.038165
FIRE:   40 15:49:55        4.400669        0.037537
FIRE:   41 15:49:55        4.400602        0.036292
FIRE:   42 15:49:55        4.400508        0.034451
FIRE:   43 15:49:55        4.400393        0.032045
FIRE:   44 15:49:55        4.400267        0.029115
FIRE:   45 15:49:55        4.400139        0.025710
FIRE:   46 15:49:55        4.400017        0.021888
FIRE:   47 15:49:55        4.399900        0.017262
FIRE:   48 15:49:55        4.399803        0.011782
FIRE:   49 15:49:55        4.399746        0.005471
