      Step     Time          Energy          fmax
FIRE:    0 15:45:56      178.930806       76.701120
FIRE:    1 15:45:56      150.194543       56.985553
FIRE:    2 15:45:56      128.644422       39.492467
FIRE:    3 15:45:56      113.076472       24.721697
FIRE:    4 15:45:56      102.038949       22.022949
FIRE:    5 15:45:56       93.919406       20.417560
FIRE:    6 15:45:56       87.186441       19.226750
FIRE:    7 15:45:56       80.747859       19.551425
FIRE:    8 15:45:56       74.099294       18.991629
FIRE:    9 15:45:56       67.277872       17.549877
FIRE:   10 15:45:56       60.569687       15.473079
FIRE:   11 15:45:56       54.258493       13.086518
FIRE:   12 15:45:56       48.525755       10.682133
FIRE:   13 15:45:56       43.455072        9.087274
FIRE:   14 15:45:56       39.074099        8.302361
FIRE:   15 15:45:56       35.385910        7.679446
FIRE:   16 15:45:56       32.370174        7.181224
FIRE:   17 15:45:56       29.965785        6.767771
FIRE:   18 15:45:56       28.062969        6.386340
FIRE:   19 15:45:56       26.513272        5.994246
FIRE:   20 15:45:56       25.171689        5.563713
FIRE:   21 15:45:56       23.934201        5.085568
FIRE:   22 15:45:56       22.743777        4.682563
FIRE:   23 15:45:56       21.572570        4.442615
FIRE:   24 15:45:57       20.401048        4.174918
FIRE:   25 15:45:57       19.213635        3.867088
FIRE:   26 15:45:57       18.010205        3.518349
FIRE:   27 15:45:57       16.816029        3.140247
FIRE:   28 15:45:57       15.677995        2.752811
FIRE:   29 15:45:57       14.648544        2.378320
FIRE:   30 15:45:57       13.767052        2.034371
FIRE:   31 15:45:57       13.046205        1.730768
FIRE:   32 15:45:57       12.469637        1.468001
FIRE:   33 15:45:57       12.005907        1.239501
FIRE:   34 15:45:57       11.630659        1.036490
FIRE:   35 15:45:57       11.336854        0.851199
FIRE:   36 15:45:57       11.127437        0.679835
FIRE:   37 15:45:57       10.997103        0.517373
FIRE:   38 15:45:57       10.928746        0.364758
FIRE:   39 15:45:57       10.908690        0.473650
FIRE:   40 15:45:57       10.968174        1.185327
FIRE:   41 15:45:57       10.837920        0.500074
FIRE:   42 15:45:57       10.821006        0.449142
FIRE:   43 15:45:57       10.804098        0.418279
FIRE:   44 15:45:57       10.797937        0.384158
FIRE:   45 15:45:57       10.796297        0.385836
FIRE:   46 15:45:57       10.793304        0.388962
FIRE:   47 15:45:57       10.789431        0.393082
FIRE:   48 15:45:58       10.785159        0.397540
FIRE:   49 15:45:58       10.780781        0.401523
FIRE:   50 15:45:58       10.776275        0.404184
FIRE:   51 15:45:58       10.771350        0.404837
FIRE:   52 15:45:58       10.764981        0.402767
FIRE:   53 15:45:58       10.756555        0.397044
FIRE:   54 15:45:58       10.745778        0.386923
FIRE:   55 15:45:58       10.732918        0.372208
FIRE:   56 15:45:58       10.718430        0.353971
FIRE:   57 15:45:58       10.701898        0.335069
FIRE:   58 15:45:58       10.682040        0.318622
FIRE:   59 15:45:58       10.658886        0.305006
FIRE:   60 15:45:58       10.634171        0.288536
FIRE:   61 15:45:58       10.607415        0.258872
FIRE:   62 15:45:58       10.578935        0.211915
FIRE:   63 15:45:58       10.552094        0.159671
FIRE:   64 15:45:58       10.527210        0.117817
FIRE:   65 15:45:59       10.509582        0.065457
FIRE:   66 15:45:59       10.503838        0.091240
FIRE:   67 15:45:59       10.503191        0.059196
FIRE:   68 15:45:59       10.502599        0.034061
FIRE:   69 15:45:59       10.502517        0.044255
FIRE:   70 15:45:59       10.502461        0.040459
FIRE:   71 15:45:59       10.502362        0.033465
FIRE:   72 15:45:59       10.502240        0.032740
FIRE:   73 15:45:59       10.502117        0.031827
FIRE:   74 15:45:59       10.502005        0.030774
FIRE:   75 15:45:59       10.501904        0.029644
FIRE:   76 15:45:59       10.501801        0.028508
FIRE:   77 15:45:59       10.501666        0.027305
FIRE:   78 15:45:59       10.501481        0.026065
FIRE:   79 15:45:59       10.501244        0.024789
FIRE:   80 15:45:59       10.500978        0.023416
FIRE:   81 15:45:59       10.500719        0.021767
FIRE:   82 15:45:59       10.500464        0.019578
FIRE:   83 15:45:59       10.500175        0.016814
FIRE:   84 15:46:00       10.499875        0.013017
FIRE:   85 15:46:00       10.499656        0.013947
FIRE:   86 15:46:00       10.499486        0.014544
FIRE:   87 15:46:00       10.499385        0.005390
