      Step     Time          Energy          fmax
FIRE:    0 15:27:48      283.607240      149.549444
FIRE:    1 15:27:48      223.015476      102.816181
FIRE:    2 15:27:48      177.120554       73.147218
FIRE:    3 15:27:48      141.330536       53.778133
FIRE:    4 15:27:48      112.931134       40.602136
FIRE:    5 15:27:48       90.216978       31.779105
FIRE:    6 15:27:48       72.002173       25.499655
FIRE:    7 15:27:48       57.374018       20.757964
FIRE:    8 15:27:49       45.566696       17.425813
FIRE:    9 15:27:49       35.944614       15.069820
FIRE:   10 15:27:49       28.022171       13.907647
FIRE:   11 15:27:49       21.487563       12.752722
FIRE:   12 15:27:49       16.192858       10.719525
FIRE:   13 15:27:49       12.102613        7.979494
FIRE:   14 15:27:49        9.225518        4.753524
FIRE:   15 15:27:49        7.547904        3.441336
FIRE:   16 15:27:49        6.953754        3.746041
FIRE:   17 15:27:50        7.141815        5.339546
FIRE:   18 15:27:50        5.381504        2.295340
FIRE:   19 15:27:50        4.765762        1.574894
FIRE:   20 15:27:50        4.528448        1.905486
FIRE:   21 15:27:50        4.331240        1.602506
FIRE:   22 15:27:50        4.074334        1.856133
FIRE:   23 15:27:50        3.718544        1.820454
FIRE:   24 15:27:50        3.322529        1.379224
FIRE:   25 15:27:50        2.997037        0.803210
FIRE:   26 15:27:50        2.786825        0.702838
FIRE:   27 15:27:50        2.632456        0.854329
FIRE:   28 15:27:50        2.473077        0.980178
FIRE:   29 15:27:50        2.316712        0.967542
FIRE:   30 15:27:50        2.174826        0.821229
FIRE:   31 15:27:51        2.059295        1.151333
FIRE:   32 15:27:51        1.986904        1.235793
FIRE:   33 15:27:51        1.878996        1.200361
FIRE:   34 15:27:51        1.712870        1.144377
FIRE:   35 15:27:51        1.537539        1.098603
FIRE:   36 15:27:51        1.361283        1.072778
FIRE:   37 15:27:51        1.163643        1.060242
FIRE:   38 15:27:51        0.928472        1.048195
FIRE:   39 15:27:51        0.662153        0.991703
FIRE:   40 15:27:51        0.398113        0.842862
FIRE:   41 15:27:51        0.155462        0.572243
FIRE:   42 15:27:51       -0.021052        0.485750
FIRE:   43 15:27:51       -0.054125        0.812984
FIRE:   44 15:27:52       -0.067511        0.724392
FIRE:   45 15:27:52       -0.088624        0.564357
FIRE:   46 15:27:52       -0.109218        0.360345
FIRE:   47 15:27:52       -0.122488        0.141914
FIRE:   48 15:27:52       -0.126102        0.104053
FIRE:   49 15:27:52       -0.126338        0.101199
FIRE:   50 15:27:52       -0.126788        0.099780
FIRE:   51 15:27:52       -0.127409        0.098475
FIRE:   52 15:27:52       -0.128144        0.096702
FIRE:   53 15:27:52       -0.128927        0.094434
FIRE:   54 15:27:52       -0.129697        0.091637
FIRE:   55 15:27:52       -0.130400        0.088278
FIRE:   56 15:27:53       -0.131062        0.083885
FIRE:   57 15:27:53       -0.131643        0.078249
FIRE:   58 15:27:53       -0.132145        0.071260
FIRE:   59 15:27:53       -0.132627        0.062974
FIRE:   60 15:27:53       -0.133174        0.055565
FIRE:   61 15:27:53       -0.133838        0.046776
FIRE:   62 15:27:53       -0.134568        0.043627
FIRE:   63 15:27:53       -0.135190        0.054598
FIRE:   64 15:27:53       -0.135555        0.065449
FIRE:   65 15:27:53       -0.135802        0.075340
FIRE:   66 15:27:53       -0.136291        0.083433
FIRE:   67 15:27:54       -0.137207        0.088760
FIRE:   68 15:27:54       -0.138414        0.090153
FIRE:   69 15:27:54       -0.139924        0.086561
FIRE:   70 15:27:54       -0.141998        0.077587
FIRE:   71 15:27:54       -0.144313        0.063596
FIRE:   72 15:27:54       -0.146697        0.046754
FIRE:   73 15:27:54       -0.149394        0.048695
FIRE:   74 15:27:54       -0.152628        0.055988
FIRE:   75 15:27:54       -0.156904        0.050210
FIRE:   76 15:27:54       -0.161960        0.040525
FIRE:   77 15:27:54       -0.166652        0.058957
FIRE:   78 15:27:54       -0.170887        0.081563
FIRE:   79 15:27:54       -0.172829        0.103804
FIRE:   80 15:27:55       -0.177427        0.044101
FIRE:   81 15:27:55       -0.174295        0.090578
FIRE:   82 15:27:55       -0.175788        0.069837
FIRE:   83 15:27:55       -0.177447        0.035143
FIRE:   84 15:27:55       -0.177824        0.033811
FIRE:   85 15:27:55       -0.177839        0.033736
FIRE:   86 15:27:55       -0.177868        0.033586
FIRE:   87 15:27:55       -0.177905        0.033362
FIRE:   88 15:27:55       -0.177945        0.033067
FIRE:   89 15:27:55       -0.177983        0.032700
FIRE:   90 15:27:55       -0.178018        0.032263
FIRE:   91 15:27:55       -0.178049        0.031759
FIRE:   92 15:27:55       -0.178084        0.031140
FIRE:   93 15:27:56       -0.178129        0.030401
FIRE:   94 15:27:56       -0.178190        0.029541
FIRE:   95 15:27:56       -0.178274        0.028558
FIRE:   96 15:27:56       -0.178378        0.027459
FIRE:   97 15:27:56       -0.178496        0.026258
FIRE:   98 15:27:56       -0.178623        0.024991
FIRE:   99 15:27:56       -0.178776        0.023716
FIRE:  100 15:27:56       -0.178973        0.022503
FIRE:  101 15:27:56       -0.179208        0.021452
FIRE:  102 15:27:57       -0.179468        0.020676
FIRE:  103 15:27:57       -0.179781        0.020208
FIRE:  104 15:27:57       -0.180147        0.020019
FIRE:  105 15:27:57       -0.180541        0.019948
FIRE:  106 15:27:57       -0.180989        0.019591
FIRE:  107 15:27:57       -0.181449        0.018301
FIRE:  108 15:27:57       -0.181925        0.015619
FIRE:  109 15:27:57       -0.182377        0.011327
FIRE:  110 15:27:57       -0.182750        0.005908
