      Step     Time          Energy          fmax
FIRE:    0 15:56:58      260.744515      204.276785
FIRE:    1 15:56:58      171.864136      113.714095
FIRE:    2 15:56:58      125.357602       51.909714
FIRE:    3 15:56:58      108.390979       25.463483
FIRE:    4 15:56:58      113.110391       30.971951
FIRE:    5 15:56:58      103.162970       24.540158
FIRE:    6 15:56:58      103.325040       29.548376
FIRE:    7 15:56:58       99.035152       23.476302
FIRE:    8 15:56:58       95.096832       23.073742
FIRE:    9 15:56:58       93.894142       23.042315
FIRE:   10 15:56:58       93.526040       22.961621
FIRE:   11 15:56:58       92.850823       22.811232
FIRE:   12 15:56:58       91.970457       22.610013
FIRE:   13 15:56:58       90.992702       22.379155
FIRE:   14 15:56:58       89.990599       22.135759
FIRE:   15 15:56:59       88.972561       21.887786
FIRE:   16 15:56:59       87.883636       21.632985
FIRE:   17 15:56:59       86.500477       21.333213
FIRE:   18 15:56:59       84.678179       20.969345
FIRE:   19 15:56:59       82.325089       20.527057
FIRE:   20 15:56:59       79.466982       20.004143
FIRE:   21 15:56:59       76.205975       19.400829
FIRE:   22 15:56:59       72.533225       18.688648
FIRE:   23 15:56:59       68.229595       17.801482
FIRE:   24 15:56:59       63.141649       16.692857
FIRE:   25 15:56:59       58.354419       15.599967
FIRE:   26 15:56:59       54.004439       14.577443
FIRE:   27 15:56:59       49.923347       13.613182
FIRE:   28 15:56:59       46.042101       12.696698
FIRE:   29 15:56:59       42.447284       11.832512
FIRE:   30 15:56:59       39.164319       11.009361
FIRE:   31 15:56:59       36.119525       10.204638
FIRE:   32 15:56:59       33.277767        9.413510
FIRE:   33 15:57:00       30.667116        8.650767
FIRE:   34 15:57:00       28.294985        7.928164
FIRE:   35 15:57:00       26.126058        7.244892
FIRE:   36 15:57:00       24.137681        6.600902
FIRE:   37 15:57:00       22.334681        6.000838
FIRE:   38 15:57:00       20.714036        5.435919
FIRE:   39 15:57:00       19.255498        4.891745
FIRE:   40 15:57:00       17.944573        4.366977
FIRE:   41 15:57:00       16.779007        3.870035
FIRE:   42 15:57:00       15.752990        3.407563
FIRE:   43 15:57:00       14.852040        2.977350
FIRE:   44 15:57:00       14.065123        2.575301
FIRE:   45 15:57:00       13.388277        2.200224
FIRE:   46 15:57:00       12.815773        1.850471
FIRE:   47 15:57:00       12.337375        1.523186
FIRE:   48 15:57:00       11.944469        1.217495
FIRE:   49 15:57:00       11.630899        0.935771
FIRE:   50 15:57:00       11.387874        0.681271
FIRE:   51 15:57:00       11.204285        0.635183
FIRE:   52 15:57:00       11.070399        0.683845
FIRE:   53 15:57:00       10.976638        0.712557
FIRE:   54 15:57:01       10.912955        0.716213
FIRE:   55 15:57:01       10.871485        0.693562
FIRE:   56 15:57:01       10.847519        0.645794
FIRE:   57 15:57:01       10.838472        0.577767
FIRE:   58 15:57:01       10.769275        0.540295
FIRE:   59 15:57:01       10.672869        0.423783
FIRE:   60 15:57:01       10.609621        0.218700
FIRE:   61 15:57:01       10.608269        0.172636
FIRE:   62 15:57:01       10.603935        0.164319
FIRE:   63 15:57:01       10.596721        0.144775
FIRE:   64 15:57:01       10.588498        0.112357
FIRE:   65 15:57:01       10.581241        0.072075
FIRE:   66 15:57:01       10.576456        0.058938
FIRE:   67 15:57:01       10.574678        0.069151
FIRE:   68 15:57:01       10.574625        0.068806
FIRE:   69 15:57:01       10.574524        0.068117
FIRE:   70 15:57:01       10.574382        0.067093
FIRE:   71 15:57:01       10.574208        0.065742
FIRE:   72 15:57:01       10.574011        0.064086
FIRE:   73 15:57:01       10.573796        0.062153
FIRE:   74 15:57:01       10.573569        0.059982
FIRE:   75 15:57:01       10.573306        0.057348
FIRE:   76 15:57:01       10.573005        0.054191
FIRE:   77 15:57:01       10.572664        0.050389
FIRE:   78 15:57:01       10.572289        0.045685
FIRE:   79 15:57:01       10.571890        0.039623
FIRE:   80 15:57:01       10.571478        0.031632
FIRE:   81 15:57:02       10.571067        0.021455
FIRE:   82 15:57:02       10.570692        0.017862
FIRE:   83 15:57:02       10.570399        0.016925
FIRE:   84 15:57:02       10.570199        0.012655
FIRE:   85 15:57:02       10.570133        0.010030
FIRE:   86 15:57:02       10.570130        0.009877
