      Step     Time          Energy          fmax
FIRE:    0 15:48:22      125.734728       41.727165
FIRE:    1 15:48:22      115.256009       39.904372
FIRE:    2 15:48:22      106.256709       38.010317
FIRE:    3 15:48:22       98.345958       36.062681
FIRE:    4 15:48:22       91.249827       34.075829
FIRE:    5 15:48:22       84.772115       32.071924
FIRE:    6 15:48:22       78.769440       30.071194
FIRE:    7 15:48:22       73.138692       28.098816
FIRE:    8 15:48:22       67.802746       26.179193
FIRE:    9 15:48:22       62.724213       24.314106
FIRE:   10 15:48:22       57.901259       22.515489
FIRE:   11 15:48:22       53.354543       20.792893
FIRE:   12 15:48:22       49.114113       19.147628
FIRE:   13 15:48:22       45.206472       17.582894
FIRE:   14 15:48:22       41.644180       16.099285
FIRE:   15 15:48:22       38.424103       14.686028
FIRE:   16 15:48:22       35.527560       13.341635
FIRE:   17 15:48:22       32.923513       12.065817
FIRE:   18 15:48:22       30.576256       10.858635
FIRE:   19 15:48:22       28.453864        9.720912
FIRE:   20 15:48:22       26.534594        8.653511
FIRE:   21 15:48:22       24.808806        7.656350
FIRE:   22 15:48:22       23.275675        6.727763
FIRE:   23 15:48:22       21.936100        5.864679
FIRE:   24 15:48:23       20.784832        5.063263
FIRE:   25 15:48:23       19.805861        4.319008
FIRE:   26 15:48:23       18.974713        3.628592
FIRE:   27 15:48:23       18.267427        2.990047
FIRE:   28 15:48:23       17.670186        2.399656
FIRE:   29 15:48:23       17.179912        1.857115
FIRE:   30 15:48:23       16.794033        1.363663
FIRE:   31 15:48:23       16.497881        0.919584
FIRE:   32 15:48:23       16.267508        0.657312
FIRE:   33 15:48:23       16.085373        0.695251
FIRE:   34 15:48:23       15.944031        0.724445
FIRE:   35 15:48:23       15.835490        0.736910
FIRE:   36 15:48:23       15.745291        0.723232
FIRE:   37 15:48:23       15.661512        0.730485
FIRE:   38 15:48:24       15.584187        0.866345
FIRE:   39 15:48:24       15.525009        0.967835
FIRE:   40 15:48:24       15.499030        1.039932
FIRE:   41 15:48:24       15.340328        0.846504
FIRE:   42 15:48:24       15.202058        0.882633
FIRE:   43 15:48:24       15.150305        0.796427
FIRE:   44 15:48:24       15.110815        0.594662
FIRE:   45 15:48:24       15.082102        0.588779
FIRE:   46 15:48:24       15.073747        0.566035
FIRE:   47 15:48:24       15.067355        0.561561
FIRE:   48 15:48:24       15.056611        0.552832
FIRE:   49 15:48:24       15.044634        0.540220
FIRE:   50 15:48:24       15.034073        0.524216
FIRE:   51 15:48:24       15.025594        0.505572
FIRE:   52 15:48:24       15.017550        0.485440
FIRE:   53 15:48:24       15.007530        0.464782
FIRE:   54 15:48:24       14.992562        0.441845
FIRE:   55 15:48:24       14.972331        0.416166
FIRE:   56 15:48:24       14.949421        0.386289
FIRE:   57 15:48:24       14.927396        0.348979
FIRE:   58 15:48:24       14.905344        0.300234
FIRE:   59 15:48:24       14.878749        0.237653
FIRE:   60 15:48:25       14.849696        0.195038
FIRE:   61 15:48:25       14.826666        0.176777
FIRE:   62 15:48:25       14.806254        0.185054
FIRE:   63 15:48:25       14.787721        0.122144
FIRE:   64 15:48:25       14.778685        0.181322
FIRE:   65 15:48:25       14.768910        0.245385
FIRE:   66 15:48:25       14.763813        0.275773
FIRE:   67 15:48:25       14.761877        0.268734
FIRE:   68 15:48:25       14.759022        0.255086
FIRE:   69 15:48:25       14.756306        0.235561
FIRE:   70 15:48:25       14.753798        0.211519
FIRE:   71 15:48:25       14.750814        0.184817
FIRE:   72 15:48:25       14.747151        0.156742
FIRE:   73 15:48:25       14.743580        0.127700
FIRE:   74 15:48:25       14.740882        0.093686
FIRE:   75 15:48:25       14.739161        0.082118
FIRE:   76 15:48:25       14.737661        0.056001
FIRE:   77 15:48:25       14.737458        0.037738
FIRE:   78 15:48:25       14.737420        0.037246
FIRE:   79 15:48:25       14.737354        0.036284
FIRE:   80 15:48:25       14.737280        0.034888
FIRE:   81 15:48:25       14.737211        0.033113
FIRE:   82 15:48:25       14.737147        0.031047
FIRE:   83 15:48:25       14.737077        0.028806
FIRE:   84 15:48:26       14.736992        0.026483
FIRE:   85 15:48:26       14.736876        0.023872
FIRE:   86 15:48:26       14.736739        0.020912
FIRE:   87 15:48:26       14.736602        0.017728
FIRE:   88 15:48:26       14.736472        0.016133
FIRE:   89 15:48:26       14.736327        0.014515
FIRE:   90 15:48:26       14.736165        0.012953
FIRE:   91 15:48:26       14.736027        0.011447
FIRE:   92 15:48:26       14.735898        0.012710
FIRE:   93 15:48:26       14.735754        0.013313
FIRE:   94 15:48:26       14.735636        0.015560
FIRE:   95 15:48:26       14.735490        0.016467
FIRE:   96 15:48:26       14.735377        0.014567
FIRE:   97 15:48:26       14.735259        0.008876
