      Step     Time          Energy          fmax
FIRE:    0 12:24:54      102.008933       90.520602
FIRE:    1 12:24:54       70.603806       57.437363
FIRE:    2 12:24:54       51.511610       34.945323
FIRE:    3 12:24:54       40.240251       20.347188
FIRE:    4 12:24:54       33.602981       11.284318
FIRE:    5 12:24:54       29.485238        8.821075
FIRE:    6 12:24:55       26.715968        8.016685
FIRE:    7 12:24:55       24.817809        6.530384
FIRE:    8 12:24:55       23.590806        5.990952
FIRE:    9 12:24:55       22.793557        6.302939
FIRE:   10 12:24:56       22.093747        6.505161
FIRE:   11 12:24:56       21.273258        6.493266
FIRE:   12 12:24:56       20.358654        6.302134
FIRE:   13 12:24:56       19.474877        6.033875
FIRE:   14 12:24:56       18.585871        5.711366
FIRE:   15 12:24:56       17.476313        5.243431
FIRE:   16 12:24:57       16.042822        4.578165
FIRE:   17 12:24:57       14.498371        3.797407
FIRE:   18 12:24:57       13.159646        3.054322
FIRE:   19 12:24:57       12.140760        2.424158
FIRE:   20 12:24:57       11.324194        2.081108
FIRE:   21 12:24:57       10.581608        1.959934
FIRE:   22 12:24:57        9.915134        1.626619
FIRE:   23 12:24:57        9.401037        1.182912
FIRE:   24 12:24:58        9.080073        1.115800
FIRE:   25 12:24:58        8.906401        1.587913
FIRE:   26 12:24:58        8.785623        1.864619
FIRE:   27 12:24:58        8.644739        1.859657
FIRE:   28 12:24:58        8.487441        1.546156
FIRE:   29 12:24:58        8.392718        0.994782
FIRE:   30 12:24:58        8.011861        0.893579
FIRE:   31 12:24:58        7.846935        0.898061
FIRE:   32 12:24:58        7.616321        0.836432
FIRE:   33 12:24:59        7.357005        0.741082
FIRE:   34 12:24:59        7.193879        0.640168
FIRE:   35 12:24:59        7.078200        0.660596
FIRE:   36 12:24:59        6.927453        0.694696
FIRE:   37 12:24:59        6.769422        0.553568
FIRE:   38 12:24:59        6.633656        0.525201
FIRE:   39 12:24:59        6.475944        0.535516
FIRE:   40 12:24:59        6.313642        0.547597
FIRE:   41 12:24:59        6.179486        0.550023
FIRE:   42 12:24:59        6.041476        0.541662
FIRE:   43 12:24:59        5.887875        0.622806
FIRE:   44 12:25:00        5.733384        0.612728
FIRE:   45 12:25:00        5.560676        0.561281
FIRE:   46 12:25:00        5.361187        0.583567
FIRE:   47 12:25:00        5.151349        0.601072
FIRE:   48 12:25:00        4.939919        0.606140
FIRE:   49 12:25:01        4.724193        0.600638
FIRE:   50 12:25:01        4.502810        0.589363
FIRE:   51 12:25:01        4.278958        0.578528
FIRE:   52 12:25:01        4.055853        0.570251
FIRE:   53 12:25:01        3.834930        0.562166
FIRE:   54 12:25:01        3.615517        0.555097
FIRE:   55 12:25:01        3.394289        0.548368
FIRE:   56 12:25:01        3.167600        0.540664
FIRE:   57 12:25:01        2.929335        0.534835
FIRE:   58 12:25:01        2.674206        0.627875
FIRE:   59 12:25:01        2.402076        0.678810
FIRE:   60 12:25:01        2.120926        0.669734
FIRE:   61 12:25:01        1.843991        0.610968
FIRE:   62 12:25:01        1.587192        0.513130
FIRE:   63 12:25:02        1.363832        0.468648
FIRE:   64 12:25:02        1.183797        0.619534
FIRE:   65 12:25:02        1.049582        0.768828
FIRE:   66 12:25:02        0.953205        0.860573
FIRE:   67 12:25:02        0.878572        0.874102
FIRE:   68 12:25:02        0.804361        0.799003
FIRE:   69 12:25:02        0.718608        0.710722
FIRE:   70 12:25:02        0.637818        0.663977
FIRE:   71 12:25:02        0.603460        0.871689
FIRE:   72 12:25:02        0.389236        0.395345
FIRE:   73 12:25:02        0.330669        0.251936
FIRE:   74 12:25:02        0.297789        0.219622
FIRE:   75 12:25:02        0.281322        0.211140
FIRE:   76 12:25:02        0.278773        0.208708
FIRE:   77 12:25:02        0.274594        0.204361
FIRE:   78 12:25:02        0.269971        0.198870
FIRE:   79 12:25:02        0.265481        0.192928
FIRE:   80 12:25:02        0.260731        0.186999
FIRE:   81 12:25:02        0.254966        0.181383
FIRE:   82 12:25:02        0.247916        0.176457
FIRE:   83 12:25:02        0.239123        0.172392
FIRE:   84 12:25:02        0.229111        0.169978
FIRE:   85 12:25:02        0.217694        0.169235
FIRE:   86 12:25:02        0.203563        0.169088
FIRE:   87 12:25:03        0.186001        0.168510
FIRE:   88 12:25:03        0.165111        0.167047
FIRE:   89 12:25:03        0.139818        0.164744
FIRE:   90 12:25:03        0.110022        0.162978
FIRE:   91 12:25:03        0.075098        0.160521
FIRE:   92 12:25:03        0.037687        0.150984
FIRE:   93 12:25:03        0.004013        0.128512
FIRE:   94 12:25:03       -0.023128        0.097577
FIRE:   95 12:25:03       -0.044303        0.067061
FIRE:   96 12:25:03       -0.058293        0.039599
FIRE:   97 12:25:03       -0.063823        0.038435
FIRE:   98 12:25:03       -0.064332        0.013291
FIRE:   99 12:25:03       -0.064140        0.028846
FIRE:  100 12:25:03       -0.064250        0.022663
FIRE:  101 12:25:03       -0.064383        0.011725
FIRE:  102 12:25:03       -0.064435        0.007063
