      Step     Time          Energy          fmax
FIRE:    0 15:49:45      183.993663      114.295654
FIRE:    1 15:49:45      132.829624       76.875468
FIRE:    2 15:49:45       98.871003       49.172773
FIRE:    3 15:49:45       77.082259       28.879553
FIRE:    4 15:49:45       63.647291       25.448179
FIRE:    5 15:49:45       55.618299       24.209574
FIRE:    6 15:49:45       50.742445       21.174282
FIRE:    7 15:49:45       47.400941       16.820791
FIRE:    8 15:49:45       44.425196       15.982837
FIRE:    9 15:49:45       41.117884       17.313329
FIRE:   10 15:49:45       37.327214       16.599805
FIRE:   11 15:49:45       33.386976       14.361039
FIRE:   12 15:49:45       29.773793       11.281693
FIRE:   13 15:49:45       26.729268       10.325599
FIRE:   14 15:49:45       24.196657       10.197503
FIRE:   15 15:49:45       22.092312        8.233978
FIRE:   16 15:49:46       20.480916        8.492871
FIRE:   17 15:49:46       19.344036       11.205584
FIRE:   18 15:49:46       18.337012       12.366227
FIRE:   19 15:49:46       17.054348       11.104824
FIRE:   20 15:49:46       15.487706        7.683993
FIRE:   21 15:49:46       13.970728        4.650883
FIRE:   22 15:49:46       12.744273        5.678859
FIRE:   23 15:49:46       11.769798        6.714548
FIRE:   24 15:49:46       10.903217        6.634536
FIRE:   25 15:49:46       10.105200        5.324062
FIRE:   26 15:49:46        9.437357        3.407298
FIRE:   27 15:49:46        8.895597        3.160000
FIRE:   28 15:49:46        8.391025        3.069661
FIRE:   29 15:49:46        7.891936        2.605507
FIRE:   30 15:49:46        7.461796        1.798965
FIRE:   31 15:49:46        7.160122        1.202459
FIRE:   32 15:49:46        6.988244        1.257485
FIRE:   33 15:49:46        6.917906        1.393598
FIRE:   34 15:49:46        6.579495        0.842634
FIRE:   35 15:49:46        6.522630        1.549149
FIRE:   36 15:49:46        6.303844        0.790990
FIRE:   37 15:49:47        6.279711        1.086977
FIRE:   38 15:49:47        6.209569        0.802942
FIRE:   39 15:49:47        6.135819        0.459281
FIRE:   40 15:49:47        6.110685        0.609797
FIRE:   41 15:49:47        6.106814        0.595073
FIRE:   42 15:49:47        6.099726        0.565587
FIRE:   43 15:49:47        6.090534        0.521416
FIRE:   44 15:49:47        6.080467        0.463070
FIRE:   45 15:49:47        6.070478        0.392116
FIRE:   46 15:49:47        6.060936        0.312001
FIRE:   47 15:49:47        6.051586        0.299875
FIRE:   48 15:49:47        6.040778        0.292362
FIRE:   49 15:49:47        6.027709        0.286883
FIRE:   50 15:49:47        6.012189        0.284474
FIRE:   51 15:49:47        5.995346        0.285355
FIRE:   52 15:49:47        5.979016        0.288611
FIRE:   53 15:49:47        5.962866        0.292229
FIRE:   54 15:49:48        5.943563        0.293804
FIRE:   55 15:49:48        5.919907        0.289547
FIRE:   56 15:49:48        5.894413        0.273440
FIRE:   57 15:49:48        5.866824        0.243699
FIRE:   58 15:49:48        5.838640        0.205279
FIRE:   59 15:49:48        5.813891        0.181505
FIRE:   60 15:49:48        5.790127        0.164603
FIRE:   61 15:49:48        5.771907        0.202661
FIRE:   62 15:49:48        5.756612        0.103072
FIRE:   63 15:49:48        5.762208        0.129271
FIRE:   64 15:49:48        5.760302        0.105585
FIRE:   65 15:49:48        5.758234        0.099815
FIRE:   66 15:49:48        5.756763        0.092056
FIRE:   67 15:49:48        5.755078        0.082853
FIRE:   68 15:49:48        5.753191        0.072806
FIRE:   69 15:49:48        5.752034        0.062131
FIRE:   70 15:49:48        5.751394        0.066783
FIRE:   71 15:49:48        5.750401        0.052267
FIRE:   72 15:49:48        5.749359        0.045916
FIRE:   73 15:49:48        5.748447        0.057361
FIRE:   74 15:49:48        5.747427        0.039866
FIRE:   75 15:49:48        5.747130        0.072659
FIRE:   76 15:49:48        5.746930        0.054530
FIRE:   77 15:49:48        5.746711        0.027164
FIRE:   78 15:49:48        5.746627        0.025220
FIRE:   79 15:49:49        5.746615        0.024163
FIRE:   80 15:49:49        5.746594        0.022276
FIRE:   81 15:49:49        5.746567        0.020043
FIRE:   82 15:49:49        5.746536        0.018182
FIRE:   83 15:49:49        5.746504        0.017397
FIRE:   84 15:49:49        5.746473        0.017813
FIRE:   85 15:49:49        5.746442        0.018755
FIRE:   86 15:49:49        5.746406        0.019336
FIRE:   87 15:49:49        5.746362        0.018600
FIRE:   88 15:49:49        5.746311        0.015884
FIRE:   89 15:49:49        5.746255        0.012355
FIRE:   90 15:49:49        5.746202        0.011624
FIRE:   91 15:49:49        5.746157        0.010710
FIRE:   92 15:49:49        5.746116        0.009649
