      Step     Time          Energy          fmax
FIRE:    0 12:22:02      139.686893       67.887804
FIRE:    1 12:22:02      111.444141       31.741847
FIRE:    2 12:22:02       97.416566       29.346802
FIRE:    3 12:22:02       92.454009       29.420259
FIRE:    4 12:22:02       90.102312       33.673210
FIRE:    5 12:22:03       78.089790       27.077099
FIRE:    6 12:22:03       74.967251       26.539178
FIRE:    7 12:22:03       73.284640       26.215848
FIRE:    8 12:22:03       70.811122       25.756027
FIRE:    9 12:22:03       68.443007       25.334807
FIRE:   10 12:22:03       66.242173       24.922790
FIRE:   11 12:22:03       63.627301       24.348012
FIRE:   12 12:22:03       60.274125       23.519104
FIRE:   13 12:22:03       56.491471       22.511509
FIRE:   14 12:22:03       52.464604       21.362621
FIRE:   15 12:22:03       48.567568       20.165094
FIRE:   16 12:22:03       44.944259       18.977955
FIRE:   17 12:22:03       41.254124       17.714907
FIRE:   18 12:22:03       37.764965       16.462494
FIRE:   19 12:22:03       34.733042       15.303889
FIRE:   20 12:22:03       31.964674       14.197096
FIRE:   21 12:22:03       29.201565       13.081712
FIRE:   22 12:22:03       26.519712       11.992508
FIRE:   23 12:22:03       24.100793       10.984725
FIRE:   24 12:22:03       21.920333       10.052006
FIRE:   25 12:22:03       19.869366        9.157743
FIRE:   26 12:22:03       17.957124        8.299645
FIRE:   27 12:22:03       16.250806        7.498485
FIRE:   28 12:22:03       14.754201        6.756601
FIRE:   29 12:22:03       13.420443        6.057169
FIRE:   30 12:22:03       12.222952        5.389910
FIRE:   31 12:22:03       11.166404        4.758726
FIRE:   32 12:22:04       10.254411        4.169652
FIRE:   33 12:22:04        9.467932        3.619198
FIRE:   34 12:22:04        8.782874        3.100112
FIRE:   35 12:22:04        8.194508        2.612697
FIRE:   36 12:22:04        7.706672        2.160633
FIRE:   37 12:22:04        7.309898        1.740291
FIRE:   38 12:22:04        6.991060        1.346215
FIRE:   39 12:22:04        6.747600        0.986722
FIRE:   40 12:22:04        6.574801        0.672384
FIRE:   41 12:22:04        6.460715        0.383467
FIRE:   42 12:22:04        6.394445        0.313015
FIRE:   43 12:22:04        6.365631        0.389351
FIRE:   44 12:22:04        6.361506        0.445160
FIRE:   45 12:22:04        6.304057        0.400082
FIRE:   46 12:22:04        6.197189        0.330407
FIRE:   47 12:22:04        6.026327        0.346985
FIRE:   48 12:22:04        5.792210        0.403843
FIRE:   49 12:22:04        5.559335        0.323064
FIRE:   50 12:22:04        5.389904        0.209082
FIRE:   51 12:22:04        5.340315        0.208416
FIRE:   52 12:22:04        5.338560        0.205677
FIRE:   53 12:22:04        5.335412        0.200850
FIRE:   54 12:22:04        5.331320        0.194864
FIRE:   55 12:22:04        5.326697        0.188393
FIRE:   56 12:22:04        5.322004        0.181441
FIRE:   57 12:22:05        5.317638        0.173133
FIRE:   58 12:22:05        5.313661        0.162143
FIRE:   59 12:22:05        5.309524        0.146227
FIRE:   60 12:22:05        5.305143        0.125250
FIRE:   61 12:22:05        5.300477        0.100332
FIRE:   62 12:22:05        5.296010        0.071751
FIRE:   63 12:22:05        5.293156        0.036166
FIRE:   64 12:22:05        5.293055        0.045519
FIRE:   65 12:22:05        5.292918        0.035984
FIRE:   66 12:22:05        5.292715        0.024133
FIRE:   67 12:22:05        5.292523        0.020138
FIRE:   68 12:22:05        5.292367        0.024701
FIRE:   69 12:22:05        5.292237        0.020003
FIRE:   70 12:22:05        5.292149        0.014292
FIRE:   71 12:22:05        5.292143        0.011299
FIRE:   72 12:22:05        5.292140        0.011210
FIRE:   73 12:22:05        5.292135        0.011173
FIRE:   74 12:22:05        5.292128        0.011106
FIRE:   75 12:22:05        5.292120        0.010995
FIRE:   76 12:22:05        5.292111        0.010823
FIRE:   77 12:22:05        5.292101        0.010573
FIRE:   78 12:22:05        5.292091        0.010227
FIRE:   79 12:22:05        5.292080        0.009722
